Version 3.21 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
435,DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,N,"$3,137.34 ","$7,880.85 ","$5,354.41 ","$7,880.85 ",20170101
436,DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,N,"$2,896.13 ","$6,844.59 ","$4,557.47 ","$6,844.59 ",20170101
437,DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W/O CC/MCC,N,"$2,112.82 ","$6,810.71 ","$3,182.58 ","$6,810.71 ",20170101
438,DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,N,"$2,648.01 ","$6,966.21 ","$4,769.05 ","$6,966.21 ",20170101
439,DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,N,"$2,434.92 ","$5,679.36 ","$4,093.24 ","$5,679.36 ",20170101
440,DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,N,"$2,292.40 ","$5,767.06 ","$3,807.40 ","$5,767.06 ",20170101
441,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",N,"$3,091.11 ","$7,626.13 ","$5,669.85 ","$7,626.13 ",20170101
442,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",N,"$2,854.22 ","$5,983.62 ","$4,736.82 ","$5,983.62 ",20170101
443,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W/O CC/MCC",N,"$2,965.06 ","$6,565.62 ","$4,846.87 ","$6,565.62 ",20170101
444,DRG,DISORDERS OF THE BILIARY TRACT W MCC,N,"$3,043.72 ","$8,027.25 ","$5,246.52 ","$8,027.25 ",20170101
445,DRG,DISORDERS OF THE BILIARY TRACT W CC,N,"$3,048.76 ","$8,550.97 ","$4,874.74 ","$8,550.97 ",20170101
446,DRG,DISORDERS OF THE BILIARY TRACT W/O CC/MCC,N,"$2,897.20 ","$9,045.61 ","$4,530.70 ","$9,045.61 ",20170101
453,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W MCC,S,"$3,481.31 ","$37,279.51 ","$7,374.64 ","$37,279.51 ",20170101
454,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,S,"$3,349.49 ","$52,999.16 ","$6,688.39 ","$52,999.16 ",20170101
455,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,S,"$2,924.76 ","$65,359.95 ","$5,529.88 ","$65,359.95 ",20170101
456,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W MCC,S,"$3,520.79 ","$31,097.02 ","$7,038.05 ","$31,097.02 ",20170101
457,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,S,"$3,292.03 ","$39,802.66 ","$6,783.35 ","$39,802.66 ",20170101
458,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W/O CC/MCC,S,"$2,795.73 ","$49,971.89 ","$5,801.65 ","$49,971.89 ",20170101
459,DRG,SPINAL FUSION EXCEPT CERVICAL W MCC,S,"$2,792.43 ","$25,083.59 ","$5,777.27 ","$25,083.59 ",20170101
460,DRG,SPINAL FUSION EXCEPT CERVICAL W/O MCC,S,"$2,704.59 ","$41,102.50 ","$5,287.60 ","$41,102.50 ",20170101
461,DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,S,"$2,882.07 ","$21,133.64 ","$5,811.45 ","$21,133.64 ",20170101
462,DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,S,"$2,989.71 ","$32,341.18 ","$4,248.44 ","$32,341.18 ",20170101
463,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",S,"$3,312.86 ","$8,982.00 ","$6,253.83 ","$8,982.00 ",20170101
464,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",S,"$3,195.13 ","$12,235.37 ","$5,920.86 ","$12,235.37 ",20170101
465,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W/O CC/MCC",S,"$3,293.60 ","$16,511.66 ","$6,528.83 ","$16,511.66 ",20170101
466,DRG,REVISION OF HIP OR KNEE REPLACEMENT W MCC,S,"$2,898.85 ","$18,838.33 ","$5,687.36 ","$18,838.33 ",20170101
467,DRG,REVISION OF HIP OR KNEE REPLACEMENT W CC,S,"$2,883.60 ","$28,390.44 ","$5,085.79 ","$28,390.44 ",20170101
468,DRG,REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,S,"$2,871.65 ","$34,274.35 ","$4,817.26 ","$34,274.35 ",20170101
469,DRG,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,S,"$3,004.29 ","$16,150.59 ","$5,796.46 ","$16,150.59 ",20170101
470,DRG,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,S,"$2,791.14 ","$24,968.57 ","$4,776.98 ","$24,968.57 ",20170101
471,DRG,CERVICAL SPINAL FUSION W MCC,S,"$3,227.50 ","$20,787.54 ","$6,733.27 ","$20,787.54 ",20170101
472,DRG,CERVICAL SPINAL FUSION W CC,S,"$3,455.13 ","$37,070.90 ","$6,883.85 ","$37,070.90 ",20170101
473,DRG,CERVICAL SPINAL FUSION W/O CC/MCC,S,"$2,715.42 ","$49,236.03 ","$5,528.39 ","$49,236.03 ",20170101
474,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,S,"$2,857.77 ","$8,771.81 ","$5,077.85 ","$8,771.81 ",20170101
475,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,S,"$2,896.99 ","$8,461.84 ","$4,719.24 ","$8,461.84 ",20170101
476,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W/O CC/MCC,S,"$2,741.09 ","$10,547.91 ","$4,862.33 ","$10,547.91 ",20170101
477,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,S,"$2,876.52 ","$8,740.91 ","$4,947.79 ","$8,740.91 ",20170101
478,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,S,"$2,964.95 ","$11,447.21 ","$4,618.44 ","$11,447.21 ",20170101
479,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,S,"$2,823.32 ","$15,343.46 ","$4,552.73 ","$15,343.46 ",20170101
480,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,S,"$3,009.27 ","$12,585.91 ","$5,696.70 ","$12,585.91 ",20170101
481,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,S,"$2,911.37 ","$13,514.32 ","$5,023.73 ","$13,514.32 ",20170101
482,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,S,"$3,143.34 ","$15,308.87 ","$5,274.50 ","$15,308.87 ",20170101
483,DRG,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,S,"$2,801.77 ","$40,193.29 ","$5,146.03 ","$40,193.29 ",20170101
485,DRG,KNEE PROCEDURES W PDX OF INFECTION W MCC,S,"$2,667.38 ","$9,705.07 ","$5,049.72 ","$9,705.07 ",20170101
486,DRG,KNEE PROCEDURES W PDX OF INFECTION W CC,S,"$2,640.52 ","$10,390.62 ","$4,494.30 ","$10,390.62 ",20170101
487,DRG,KNEE PROCEDURES W PDX OF INFECTION W/O CC/MCC,S,"$2,469.27 ","$10,887.77 ","$3,967.84 ","$10,887.77 ",20170101
488,DRG,KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,S,"$2,869.03 ","$15,463.83 ","$5,354.56 ","$15,463.83 ",20170101
489,DRG,KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,S,"$3,075.20 ","$22,015.80 ","$5,321.95 ","$22,015.80 ",20170101
492,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W MCC",S,"$3,006.72 ","$14,426.20 ","$5,791.59 ","$14,426.20 ",20170101
493,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC",S,"$3,051.12 ","$16,803.09 ","$5,190.84 ","$16,803.09 ",20170101
494,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC",S,"$2,982.96 ","$19,327.75 ","$4,767.49 ","$19,327.75 ",20170101
495,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W MCC,S,"$3,211.26 ","$9,255.13 ","$6,035.29 ","$9,255.13 ",20170101
496,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,S,"$3,166.39 ","$12,827.02 ","$5,292.46 ","$12,827.02 ",20170101
497,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,S,"$3,184.21 ","$20,412.32 ","$5,600.14 ","$20,412.32 ",20170101
498,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC,S,"$2,860.37 ","$10,612.14 ","$5,455.00 ","$10,612.14 ",20170101
499,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W/O CC/MCC,S,"$3,276.06 ","$17,603.15 ","$4,818.12 ","$17,603.15 ",20170101
500,DRG,SOFT TISSUE PROCEDURES W MCC,S,"$3,033.85 ","$8,024.18 ","$5,607.80 ","$8,024.18 ",20170101
501,DRG,SOFT TISSUE PROCEDURES W CC,S,"$2,982.42 ","$9,593.93 ","$5,024.04 ","$9,593.93 ",20170101
502,DRG,SOFT TISSUE PROCEDURES W/O CC/MCC,S,"$3,281.77 ","$15,896.03 ","$5,448.57 ","$15,896.03 ",20170101
503,DRG,FOOT PROCEDURES W MCC,S,"$3,063.87 ","$8,391.54 ","$5,169.13 ","$8,391.54 ",20170101
504,DRG,FOOT PROCEDURES W CC,S,"$3,173.47 ","$9,362.04 ","$5,037.23 ","$9,362.04 ",20170101
505,DRG,FOOT PROCEDURES W/O CC/MCC,S,"$3,678.44 ","$17,117.27 ","$6,000.64 ","$17,117.27 ",20170101
506,DRG,MAJOR THUMB OR JOINT PROCEDURES,S,"$2,983.62 ","$10,215.02 ","$4,905.20 ","$10,215.02 ",20170101
507,DRG,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W CC/MCC,S,"$3,128.93 ","$12,675.10 ","$5,162.96 ","$12,675.10 ",20170101
508,DRG,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W/O CC/MCC,S,"$2,899.14 ","$23,348.10 ","$5,655.83 ","$23,348.10 ",20170101
509,DRG,ARTHROSCOPY,S,"$3,420.51 ","$13,262.95 ","$5,023.74 ","$13,262.95 ",20170101
510,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W MCC",S,"$3,288.17 ","$16,503.58 ","$6,621.17 ","$16,503.58 ",20170101
511,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W CC",S,"$3,349.07 ","$18,596.89 ","$5,831.97 ","$18,596.89 ",20170101
512,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W/O CC/MCC",S,"$3,072.90 ","$22,684.38 ","$5,216.66 ","$22,684.38 ",20170101
513,DRG,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC",S,"$2,997.68 ","$10,223.67 ","$5,325.02 ","$10,223.67 ",20170101
514,DRG,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC",S,"$3,103.16 ","$13,421.74 ","$5,506.51 ","$13,421.74 ",20170101
515,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,S,"$3,226.69 ","$12,247.38 ","$6,175.20 ","$12,247.38 ",20170101
516,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,S,"$3,100.71 ","$15,027.91 ","$5,708.02 ","$15,027.91 ",20170101
517,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,S,"$3,114.96 ","$23,254.72 ","$5,692.47 ","$23,254.72 ",20170101
518,DRG,BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,S,"$3,403.40 ","$20,087.63 ","$6,702.81 ","$20,087.63 ",20170101
519,DRG,BACK & NECK PROC EXC SPINAL FUSION W CC,S,"$3,113.42 ","$16,416.50 ","$5,693.70 ","$16,416.50 ",20170101
520,DRG,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,S,"$3,076.93 ","$22,278.91 ","$5,251.85 ","$22,278.91 ",20170101
533,DRG,FRACTURES OF FEMUR W MCC,N,"$2,663.46 ","$5,978.34 ","$5,047.07 ","$5,978.34 ",20170101
534,DRG,FRACTURES OF FEMUR W/O MCC,N,"$3,079.12 ","$5,210.45 ","$5,450.63 ","$5,210.45 ",20170101
535,DRG,FRACTURES OF HIP & PELVIS W MCC,N,"$2,699.78 ","$5,711.41 ","$5,005.41 ","$5,711.41 ",20170101
536,DRG,FRACTURES OF HIP & PELVIS W/O MCC,N,"$2,612.01 ","$4,278.11 ","$4,989.71 ","$4,278.11 ",20170101
537,DRG,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W CC/MCC",N,"$2,715.03 ","$5,567.41 ","$4,373.36 ","$5,567.41 ",20170101
538,DRG,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W/O CC/MCC",N,"$2,868.58 ","$5,682.00 ","$5,022.85 ","$5,682.00 ",20170101
539,DRG,OSTEOMYELITIS W MCC,N,"$2,707.64 ","$3,722.41 ","$4,122.42 ","$3,722.41 ",20170101
540,DRG,OSTEOMYELITIS W CC,N,"$2,765.07 ","$4,028.50 ","$4,245.73 ","$4,028.50 ",20170101
541,DRG,OSTEOMYELITIS W/O CC/MCC,N,"$2,312.56 ","$3,492.32 ","$3,846.89 ","$3,492.32 ",20170101
542,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,N,"$3,346.79 ","$6,905.87 ","$5,667.59 ","$6,905.87 ",20170101
543,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,N,"$3,345.30 ","$6,353.43 ","$5,220.58 ","$6,353.43 ",20170101
544,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,N,"$3,518.32 ","$6,168.80 ","$5,908.30 ","$6,168.80 ",20170101
545,DRG,CONNECTIVE TISSUE DISORDERS W MCC,N,"$3,358.61 ","$8,207.30 ","$6,091.72 ","$8,207.30 ",20170101
546,DRG,CONNECTIVE TISSUE DISORDERS W CC,N,"$3,207.35 ","$6,939.70 ","$5,323.24 ","$6,939.70 ",20170101
547,DRG,CONNECTIVE TISSUE DISORDERS W/O CC/MCC,N,"$3,235.30 ","$7,149.43 ","$5,403.89 ","$7,149.43 ",20170101
548,DRG,SEPTIC ARTHRITIS W MCC,N,"$2,777.79 ","$4,596.31 ","$4,242.06 ","$4,596.31 ",20170101
549,DRG,SEPTIC ARTHRITIS W CC,N,"$2,706.01 ","$4,524.01 ","$4,340.28 ","$4,524.01 ",20170101
550,DRG,SEPTIC ARTHRITIS W/O CC/MCC,N,"$2,509.54 ","$4,427.55 ","$4,262.45 ","$4,427.55 ",20170101
551,DRG,MEDICAL BACK PROBLEMS W MCC,N,"$3,084.33 ","$7,092.66 ","$5,975.62 ","$7,092.66 ",20170101
552,DRG,MEDICAL BACK PROBLEMS W/O MCC,N,"$3,122.96 ","$6,664.00 ","$5,702.80 ","$6,664.00 ",20170101
553,DRG,BONE DISEASES & ARTHROPATHIES W MCC,N,"$2,889.55 ","$6,013.63 ","$4,831.27 ","$6,013.63 ",20170101
554,DRG,BONE DISEASES & ARTHROPATHIES W/O MCC,N,"$2,642.90 ","$3,794.29 ","$4,931.59 ","$3,794.29 ",20170101
555,DRG,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,N,"$2,731.31 ","$6,568.57 ","$4,665.33 ","$6,568.57 ",20170101
556,DRG,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,N,"$2,583.90 ","$5,688.46 ","$4,212.86 ","$5,688.46 ",20170101
557,DRG,"TENDONITIS, MYOSITIS & BURSITIS W MCC",N,"$2,603.70 ","$5,191.13 ","$4,413.42 ","$5,191.13 ",20170101
558,DRG,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",N,"$2,561.54 ","$4,736.76 ","$4,181.57 ","$4,736.76 ",20170101
559,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",N,"$2,474.64 ","$3,948.88 ","$4,264.31 ","$3,948.88 ",20170101
560,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",N,"$2,466.11 ","$3,797.71 ","$4,001.79 ","$3,797.71 ",20170101
561,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC",N,"$1,958.89 ","$3,837.14 ","$3,427.39 ","$3,837.14 ",20170101
562,DRG,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",N,"$3,071.32 ","$6,950.92 ","$5,589.25 ","$6,950.92 ",20170101
563,DRG,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",N,"$3,074.70 ","$5,757.38 ","$5,199.40 ","$5,757.38 ",20170101
564,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,N,"$2,839.18 ","$5,251.44 ","$4,775.44 ","$5,251.44 ",20170101
565,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,N,"$2,898.55 ","$5,247.44 ","$4,918.12 ","$5,247.44 ",20170101
566,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,N,"$2,360.25 ","$4,645.42 ","$3,929.25 ","$4,645.42 ",20170101
570,DRG,SKIN DEBRIDEMENT W MCC,S,"$2,854.50 ","$4,880.61 ","$4,581.74 ","$4,880.61 ",20170101
571,DRG,SKIN DEBRIDEMENT W CC,S,"$2,730.72 ","$5,973.42 ","$4,446.14 ","$5,973.42 ",20170101
572,DRG,SKIN DEBRIDEMENT W/O CC/MCC,S,"$2,520.65 ","$6,776.07 ","$4,437.95 ","$6,776.07 ",20170101
573,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,S,"$2,658.57 ","$5,688.99 ","$4,771.38 ","$5,688.99 ",20170101
574,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,S,"$3,157.24 ","$7,275.74 ","$5,596.33 ","$7,275.74 ",20170101
575,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,S,"$2,859.82 ","$7,319.39 ","$4,750.61 ","$7,319.39 ",20170101
576,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,S,"$3,286.78 ","$10,865.91 ","$6,954.08 ","$10,865.91 ",20170101
577,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,S,"$4,060.38 ","$15,930.86 ","$7,807.84 ","$15,930.86 ",20170101
578,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,S,"$4,580.00 ","$22,418.69 ","$8,847.16 ","$22,418.69 ",20170101
579,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",S,"$3,028.90 ","$7,091.08 ","$5,466.40 ","$7,091.08 ",20170101
580,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",S,"$3,699.84 ","$12,692.47 ","$6,454.56 ","$12,692.47 ",20170101
581,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",S,"$4,280.10 ","$24,863.92 ","$7,959.26 ","$24,863.92 ",20170101
582,DRG,MASTECTOMY FOR MALIGNANCY W CC/MCC,S,"$3,886.59 ","$25,009.42 ","$7,202.05 ","$25,009.42 ",20170101
583,DRG,MASTECTOMY FOR MALIGNANCY W/O CC/MCC,S,"$3,659.62 ","$33,041.21 ","$6,971.75 ","$33,041.21 ",20170101
584,DRG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",S,"$3,429.86 ","$15,673.25 ","$6,331.32 ","$15,673.25 ",20170101
585,DRG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC",S,"$3,470.03 ","$29,206.05 ","$7,487.66 ","$29,206.05 ",20170101
592,DRG,SKIN ULCERS W MCC,N,"$2,525.73 ","$3,238.85 ","$4,028.55 ","$3,238.85 ",20170101
593,DRG,SKIN ULCERS W CC,N,"$2,680.45 ","$3,777.81 ","$4,306.73 ","$3,777.81 ",20170101
594,DRG,SKIN ULCERS W/O CC/MCC,N,"$2,162.91 ","$3,024.24 ","$3,761.75 ","$3,024.24 ",20170101
595,DRG,MAJOR SKIN DISORDERS W MCC,N,"$3,087.23 ","$6,059.38 ","$6,445.30 ","$6,059.38 ",20170101
596,DRG,MAJOR SKIN DISORDERS W/O MCC,N,"$3,231.72 ","$4,927.47 ","$6,095.99 ","$4,927.47 ",20170101
597,DRG,MALIGNANT BREAST DISORDERS W MCC,N,"$3,012.71 ","$6,330.19 ","$5,271.98 ","$6,330.19 ",20170101
598,DRG,MALIGNANT BREAST DISORDERS W CC,N,"$2,988.10 ","$5,463.29 ","$5,027.95 ","$5,463.29 ",20170101
599,DRG,MALIGNANT BREAST DISORDERS W/O CC/MCC,N,"$4,139.50 ","$6,761.83 ","$5,171.91 ","$6,761.83 ",20170101
600,DRG,NON-MALIGNANT BREAST DISORDERS W CC/MCC,N,"$2,690.96 ","$5,067.44 ","$4,426.02 ","$5,067.44 ",20170101
601,DRG,NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,N,"$2,903.57 ","$5,184.18 ","$4,904.01 ","$5,184.18 ",20170101
602,DRG,CELLULITIS W MCC,N,"$2,741.94 ","$5,294.60 ","$4,589.94 ","$5,294.60 ",20170101
603,DRG,CELLULITIS W/O MCC,N,"$2,556.89 ","$4,235.28 ","$4,116.73 ","$4,235.28 ",20170101
604,DRG,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W MCC",N,"$3,306.95 ","$7,780.50 ","$5,863.67 ","$7,780.50 ",20170101
605,DRG,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",N,"$3,438.62 ","$7,799.51 ","$5,837.11 ","$7,799.51 ",20170101
606,DRG,MINOR SKIN DISORDERS W MCC,N,"$3,131.76 ","$5,607.28 ","$5,572.89 ","$5,607.28 ",20170101
607,DRG,MINOR SKIN DISORDERS W/O MCC,N,"$2,976.88 ","$4,546.13 ","$5,001.62 ","$4,546.13 ",20170101
614,DRG,ADRENAL & PITUITARY PROCEDURES W CC/MCC,S,"$3,623.25 ","$18,025.03 ","$7,002.58 ","$18,025.03 ",20170101
615,DRG,ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,S,"$3,458.79 ","$26,751.56 ","$6,864.49 ","$26,751.56 ",20170101
616,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC",S,"$2,686.50 ","$7,708.16 ","$4,674.44 ","$7,708.16 ",20170101
617,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",S,"$2,615.58 ","$7,541.00 ","$4,143.02 ","$7,541.00 ",20170101
618,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W/O CC/MCC",S,"$2,515.76 ","$7,345.05 ","$3,858.89 ","$7,345.05 ",20170101
619,DRG,O.R. PROCEDURES FOR OBESITY W MCC,S,"$2,990.18 ","$18,936.71 ","$6,250.56 ","$18,936.71 ",20170101
620,DRG,O.R. PROCEDURES FOR OBESITY W CC,S,"$3,159.28 ","$27,018.81 ","$6,042.07 ","$27,018.81 ",20170101
621,DRG,O.R. PROCEDURES FOR OBESITY W/O CC/MCC,S,"$2,782.59 ","$32,884.76 ","$4,922.18 ","$32,884.76 ",20170101
622,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W MCC",S,"$3,056.19 ","$5,980.57 ","$4,940.40 ","$5,980.57 ",20170101
623,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W CC",S,"$3,215.66 ","$6,652.42 ","$5,335.34 ","$6,652.42 ",20170101
624,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W/O CC/MCC",S,"$4,517.92 ","$12,927.83 ","$10,407.72 ","$12,927.83 ",20170101
625,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W MCC",S,"$3,116.20 ","$13,146.92 ","$5,892.81 ","$13,146.92 ",20170101
626,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W CC",S,"$3,650.20 ","$20,946.15 ","$6,308.46 ","$20,946.15 ",20170101
627,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC",S,"$3,238.89 ","$27,835.26 ","$5,246.10 ","$27,835.26 ",20170101
628,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W MCC",S,"$2,702.39 ","$8,828.31 ","$4,824.06 ","$8,828.31 ",20170101
629,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W CC",S,"$2,921.18 ","$8,213.53 ","$4,563.35 ","$8,213.53 ",20170101
630,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W/O CC/MCC",S,"$2,866.43 ","$13,920.18 ","$4,628.66 ","$13,920.18 ",20170101
637,DRG,DIABETES W MCC,N,"$2,810.54 ","$6,141.74 ","$5,087.67 ","$6,141.74 ",20170101
638,DRG,DIABETES W CC,N,"$2,754.07 ","$5,034.65 ","$4,713.40 ","$5,034.65 ",20170101
639,DRG,DIABETES W/O CC/MCC,N,"$2,749.13 ","$5,210.56 ","$4,631.06 ","$5,210.56 ",20170101
640,DRG,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",N,"$2,876.44 ","$6,128.22 ","$4,901.49 ","$6,128.22 ",20170101
641,DRG,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",N,"$2,620.65 ","$5,013.84 ","$4,486.25 ","$5,013.84 ",20170101
642,DRG,INBORN AND OTHER DISORDERS OF METABOLISM,N,"$2,665.22 ","$8,394.35 ","$4,993.99 ","$8,394.35 ",20170101
643,DRG,ENDOCRINE DISORDERS W MCC,N,"$3,188.77 ","$6,221.65 ","$5,582.71 ","$6,221.65 ",20170101
