Version 3.18 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
435,DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,N,"$3,048.07 ","$7,711.30 ","$5,211.52 ","$7,711.30 ",20160101
436,DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,N,"$2,897.25 ","$6,886.18 ","$4,678.60 ","$6,886.18 ",20160101
437,DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W/O CC/MCC,N,"$2,060.68 ","$6,495.81 ","$3,154.16 ","$6,495.81 ",20160101
438,DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,N,"$2,542.47 ","$6,904.69 ","$4,652.15 ","$6,904.69 ",20160101
439,DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,N,"$2,378.76 ","$5,601.32 ","$4,013.67 ","$5,601.32 ",20160101
440,DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,N,"$2,253.82 ","$5,663.72 ","$3,779.19 ","$5,663.72 ",20160101
441,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",N,"$2,971.17 ","$7,498.14 ","$5,497.90 ","$7,498.14 ",20160101
442,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",N,"$2,857.11 ","$5,975.17 ","$4,687.81 ","$5,975.17 ",20160101
443,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W/O CC/MCC",N,"$2,869.40 ","$6,402.92 ","$4,686.25 ","$6,402.92 ",20160101
444,DRG,DISORDERS OF THE BILIARY TRACT W MCC,N,"$2,915.51 ","$7,896.55 ","$5,144.43 ","$7,896.55 ",20160101
445,DRG,DISORDERS OF THE BILIARY TRACT W CC,N,"$2,959.42 ","$8,215.50 ","$4,825.29 ","$8,215.50 ",20160101
446,DRG,DISORDERS OF THE BILIARY TRACT W/O CC/MCC,N,"$2,886.73 ","$8,808.56 ","$4,543.02 ","$8,808.56 ",20160101
453,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W MCC,S,"$3,574.04 ","$37,078.71 ","$7,300.04 ","$37,078.71 ",20160101
454,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,S,"$3,298.76 ","$51,310.22 ","$6,549.62 ","$51,310.22 ",20160101
455,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,S,"$2,974.19 ","$63,606.06 ","$5,479.64 ","$63,606.06 ",20160101
456,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W MCC,S,"$3,500.08 ","$30,259.22 ","$7,069.44 ","$30,259.22 ",20160101
457,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,S,"$3,149.62 ","$38,458.77 ","$6,586.17 ","$38,458.77 ",20160101
458,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W/O CC/MCC,S,"$2,726.76 ","$48,197.97 ","$5,554.28 ","$48,197.97 ",20160101
459,DRG,SPINAL FUSION EXCEPT CERVICAL W MCC,S,"$2,749.90 ","$25,544.83 ","$5,710.45 ","$25,544.83 ",20160101
460,DRG,SPINAL FUSION EXCEPT CERVICAL W/O MCC,S,"$2,642.99 ","$40,349.89 ","$5,128.51 ","$40,349.89 ",20160101
461,DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,S,"$2,619.99 ","$20,011.70 ","$5,263.93 ","$20,011.70 ",20160101
462,DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,S,"$2,872.36 ","$31,180.03 ","$4,080.46 ","$31,180.03 ",20160101
463,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",S,"$3,183.11 ","$8,984.83 ","$6,082.25 ","$8,984.83 ",20160101
464,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",S,"$3,068.20 ","$11,768.17 ","$5,771.87 ","$11,768.17 ",20160101
465,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W/O CC/MCC",S,"$3,423.23 ","$16,143.90 ","$6,293.45 ","$16,143.90 ",20160101
466,DRG,REVISION OF HIP OR KNEE REPLACEMENT W MCC,S,"$2,856.89 ","$18,910.97 ","$5,636.76 ","$18,910.97 ",20160101
467,DRG,REVISION OF HIP OR KNEE REPLACEMENT W CC,S,"$2,713.01 ","$26,839.78 ","$4,803.15 ","$26,839.78 ",20160101
468,DRG,REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,S,"$2,798.23 ","$31,770.66 ","$4,645.52 ","$31,770.66 ",20160101
469,DRG,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,S,"$3,011.14 ","$16,302.64 ","$5,798.29 ","$16,302.64 ",20160101
470,DRG,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,S,"$2,689.83 ","$23,440.73 ","$4,569.93 ","$23,440.73 ",20160101
471,DRG,CERVICAL SPINAL FUSION W MCC,S,"$3,080.90 ","$20,269.87 ","$6,534.48 ","$20,269.87 ",20160101
472,DRG,CERVICAL SPINAL FUSION W CC,S,"$3,365.87 ","$36,487.05 ","$6,712.49 ","$36,487.05 ",20160101
473,DRG,CERVICAL SPINAL FUSION W/O CC/MCC,S,"$2,681.50 ","$48,948.62 ","$5,455.77 ","$48,948.62 ",20160101
474,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,S,"$2,601.46 ","$7,971.35 ","$4,741.58 ","$7,971.35 ",20160101
475,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,S,"$2,980.62 ","$8,744.03 ","$4,918.79 ","$8,744.03 ",20160101
476,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W/O CC/MCC,S,"$3,082.50 ","$11,788.99 ","$5,044.50 ","$11,788.99 ",20160101
477,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,S,"$2,772.47 ","$8,769.32 ","$4,733.48 ","$8,769.32 ",20160101
478,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,S,"$2,758.73 ","$10,809.11 ","$4,339.60 ","$10,809.11 ",20160101
479,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,S,"$2,718.20 ","$14,763.19 ","$4,396.23 ","$14,763.19 ",20160101
480,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,S,"$2,850.94 ","$11,978.61 ","$5,441.30 ","$11,978.61 ",20160101
481,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,S,"$2,824.65 ","$13,115.85 ","$4,873.62 ","$13,115.85 ",20160101
482,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,S,"$3,068.67 ","$14,701.69 ","$5,208.33 ","$14,701.69 ",20160101
483,DRG,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,S,"$2,791.62 ","$37,595.57 ","$5,194.59 ","$37,595.57 ",20160101
485,DRG,KNEE PROCEDURES W PDX OF INFECTION W MCC,S,"$2,598.93 ","$9,494.62 ","$5,038.06 ","$9,494.62 ",20160101
486,DRG,KNEE PROCEDURES W PDX OF INFECTION W CC,S,"$2,581.39 ","$10,005.50 ","$4,386.54 ","$10,005.50 ",20160101
487,DRG,KNEE PROCEDURES W PDX OF INFECTION W/O CC/MCC,S,"$2,322.19 ","$9,783.68 ","$3,905.88 ","$9,783.68 ",20160101
488,DRG,KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,S,"$2,702.95 ","$14,407.90 ","$5,166.82 ","$14,407.90 ",20160101
489,DRG,KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,S,"$3,068.37 ","$21,044.54 ","$5,237.21 ","$21,044.54 ",20160101
492,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W MCC",S,"$2,872.39 ","$14,024.79 ","$5,621.96 ","$14,024.79 ",20160101
493,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC",S,"$2,903.11 ","$16,168.15 ","$4,949.93 ","$16,168.15 ",20160101
494,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC",S,"$2,920.17 ","$18,925.97 ","$4,737.07 ","$18,925.97 ",20160101
495,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W MCC,S,"$3,044.81 ","$9,140.38 ","$5,865.91 ","$9,140.38 ",20160101
496,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,S,"$3,041.55 ","$12,396.97 ","$5,275.11 ","$12,396.97 ",20160101
497,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,S,"$3,144.64 ","$19,812.48 ","$5,767.12 ","$19,812.48 ",20160101
498,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC,S,"$2,685.40 ","$10,138.19 ","$5,292.20 ","$10,138.19 ",20160101
499,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W/O CC/MCC,S,"$3,404.97 ","$18,278.54 ","$4,916.61 ","$18,278.54 ",20160101
500,DRG,SOFT TISSUE PROCEDURES W MCC,S,"$2,868.80 ","$7,898.09 ","$5,527.93 ","$7,898.09 ",20160101
501,DRG,SOFT TISSUE PROCEDURES W CC,S,"$2,898.45 ","$9,384.42 ","$4,973.38 ","$9,384.42 ",20160101
502,DRG,SOFT TISSUE PROCEDURES W/O CC/MCC,S,"$3,174.26 ","$15,366.17 ","$5,083.69 ","$15,366.17 ",20160101
503,DRG,FOOT PROCEDURES W MCC,S,"$2,921.25 ","$8,309.59 ","$4,976.51 ","$8,309.59 ",20160101
504,DRG,FOOT PROCEDURES W CC,S,"$3,075.60 ","$9,155.49 ","$4,893.21 ","$9,155.49 ",20160101
505,DRG,FOOT PROCEDURES W/O CC/MCC,S,"$3,532.18 ","$16,575.21 ","$5,628.42 ","$16,575.21 ",20160101
506,DRG,MAJOR THUMB OR JOINT PROCEDURES,S,"$3,022.30 ","$10,295.43 ","$4,653.30 ","$10,295.43 ",20160101
507,DRG,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W CC/MCC,S,"$2,817.52 ","$11,816.67 ","$4,943.91 ","$11,816.67 ",20160101
508,DRG,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W/O CC/MCC,S,"$3,036.49 ","$24,918.24 ","$5,385.70 ","$24,918.24 ",20160101
509,DRG,ARTHROSCOPY,S,"$2,860.92 ","$11,839.96 ","$4,801.27 ","$11,839.96 ",20160101
510,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W MCC",S,"$3,264.24 ","$16,116.74 ","$6,286.23 ","$16,116.74 ",20160101
511,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W CC",S,"$3,185.13 ","$17,512.16 ","$5,544.47 ","$17,512.16 ",20160101
512,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W/O CC/MCC",S,"$2,968.47 ","$21,704.34 ","$4,866.23 ","$21,704.34 ",20160101
513,DRG,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC",S,"$3,079.40 ","$10,594.03 ","$5,586.29 ","$10,594.03 ",20160101
514,DRG,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC",S,"$3,002.18 ","$12,990.03 ","$5,063.23 ","$12,990.03 ",20160101
515,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,S,"$3,154.06 ","$12,040.36 ","$6,026.64 ","$12,040.36 ",20160101
516,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,S,"$3,037.28 ","$14,725.18 ","$5,591.27 ","$14,725.18 ",20160101
517,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,S,"$3,138.07 ","$22,579.59 ","$5,690.16 ","$22,579.59 ",20160101
518,DRG,BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,S,"$3,168.58 ","$18,350.48 ","$6,086.11 ","$18,350.48 ",20160101
519,DRG,BACK & NECK PROC EXC SPINAL FUSION W CC,S,"$3,172.69 ","$16,818.57 ","$5,796.47 ","$16,818.57 ",20160101
520,DRG,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,S,"$3,029.46 ","$21,905.15 ","$5,167.51 ","$21,905.15 ",20160101
533,DRG,FRACTURES OF FEMUR W MCC,N,"$2,440.71 ","$5,532.87 ","$4,404.46 ","$5,532.87 ",20160101
534,DRG,FRACTURES OF FEMUR W/O MCC,N,"$2,572.65 ","$4,397.95 ","$4,497.28 ","$4,397.95 ",20160101
535,DRG,FRACTURES OF HIP & PELVIS W MCC,N,"$2,536.85 ","$5,509.18 ","$4,776.66 ","$5,509.18 ",20160101
536,DRG,FRACTURES OF HIP & PELVIS W/O MCC,N,"$2,342.72 ","$3,862.12 ","$4,476.44 ","$3,862.12 ",20160101
537,DRG,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W CC/MCC",N,"$2,836.53 ","$5,732.56 ","$4,744.54 ","$5,732.56 ",20160101
538,DRG,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W/O CC/MCC",N,"$2,522.51 ","$4,875.85 ","$4,513.21 ","$4,875.85 ",20160101
539,DRG,OSTEOMYELITIS W MCC,N,"$2,693.58 ","$3,970.48 ","$4,212.35 ","$3,970.48 ",20160101
540,DRG,OSTEOMYELITIS W CC,N,"$2,621.78 ","$3,937.56 ","$4,075.71 ","$3,937.56 ",20160101
541,DRG,OSTEOMYELITIS W/O CC/MCC,N,"$2,118.08 ","$3,259.22 ","$3,354.97 ","$3,259.22 ",20160101
542,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,N,"$3,297.99 ","$7,073.63 ","$5,571.78 ","$7,073.63 ",20160101
543,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,N,"$3,196.56 ","$6,210.18 ","$5,037.68 ","$6,210.18 ",20160101
544,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,N,"$2,993.10 ","$5,381.92 ","$5,028.79 ","$5,381.92 ",20160101
545,DRG,CONNECTIVE TISSUE DISORDERS W MCC,N,"$3,391.81 ","$8,696.49 ","$6,245.96 ","$8,696.49 ",20160101
546,DRG,CONNECTIVE TISSUE DISORDERS W CC,N,"$3,107.20 ","$6,854.48 ","$5,211.43 ","$6,854.48 ",20160101
547,DRG,CONNECTIVE TISSUE DISORDERS W/O CC/MCC,N,"$3,284.32 ","$7,262.49 ","$5,469.61 ","$7,262.49 ",20160101
548,DRG,SEPTIC ARTHRITIS W MCC,N,"$2,466.81 ","$4,312.81 ","$4,047.98 ","$4,312.81 ",20160101
549,DRG,SEPTIC ARTHRITIS W CC,N,"$2,930.06 ","$4,897.27 ","$4,852.22 ","$4,897.27 ",20160101
550,DRG,SEPTIC ARTHRITIS W/O CC/MCC,N,"$2,539.22 ","$4,517.15 ","$4,317.65 ","$4,517.15 ",20160101
551,DRG,MEDICAL BACK PROBLEMS W MCC,N,"$2,711.68 ","$6,468.41 ","$5,322.61 ","$6,468.41 ",20160101
552,DRG,MEDICAL BACK PROBLEMS W/O MCC,N,"$3,054.07 ","$6,509.55 ","$5,620.83 ","$6,509.55 ",20160101
553,DRG,BONE DISEASES & ARTHROPATHIES W MCC,N,"$2,694.70 ","$5,948.18 ","$4,587.42 ","$5,948.18 ",20160101
554,DRG,BONE DISEASES & ARTHROPATHIES W/O MCC,N,"$2,560.61 ","$3,664.50 ","$4,843.88 ","$3,664.50 ",20160101
555,DRG,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,N,"$2,751.71 ","$6,517.75 ","$4,708.04 ","$6,517.75 ",20160101
556,DRG,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,N,"$2,534.98 ","$5,641.06 ","$4,197.16 ","$5,641.06 ",20160101
557,DRG,"TENDONITIS, MYOSITIS & BURSITIS W MCC",N,"$2,435.58 ","$5,127.53 ","$4,098.88 ","$5,127.53 ",20160101
558,DRG,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",N,"$2,481.89 ","$4,692.29 ","$4,064.43 ","$4,692.29 ",20160101
559,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",N,"$2,367.95 ","$3,891.97 ","$4,149.82 ","$3,891.97 ",20160101
560,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",N,"$2,391.77 ","$3,749.13 ","$4,114.90 ","$3,749.13 ",20160101
561,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC",N,"$1,654.32 ","$3,251.21 ","$2,831.22 ","$3,251.21 ",20160101
562,DRG,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",N,"$2,578.60 ","$5,826.74 ","$4,678.33 ","$5,826.74 ",20160101
563,DRG,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",N,"$3,064.12 ","$5,745.09 ","$5,246.08 ","$5,745.09 ",20160101
564,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,N,"$2,774.87 ","$5,362.09 ","$4,864.30 ","$5,362.09 ",20160101
565,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,N,"$2,677.04 ","$4,913.27 ","$4,734.08 ","$4,913.27 ",20160101
566,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,N,"$2,079.69 ","$4,078.51 ","$3,647.62 ","$4,078.51 ",20160101
570,DRG,SKIN DEBRIDEMENT W MCC,S,"$2,664.21 ","$4,772.01 ","$4,457.68 ","$4,772.01 ",20160101
571,DRG,SKIN DEBRIDEMENT W CC,S,"$2,745.08 ","$6,004.49 ","$4,578.49 ","$6,004.49 ",20160101
572,DRG,SKIN DEBRIDEMENT W/O CC/MCC,S,"$2,376.96 ","$6,289.80 ","$4,134.64 ","$6,289.80 ",20160101
573,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,S,"$2,681.80 ","$5,906.88 ","$4,994.00 ","$5,906.88 ",20160101
574,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,S,"$3,214.58 ","$7,057.08 ","$5,623.45 ","$7,057.08 ",20160101
575,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,S,"$2,563.80 ","$6,530.30 ","$4,363.58 ","$6,530.30 ",20160101
576,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,S,"$3,504.47 ","$11,831.48 ","$7,616.57 ","$11,831.48 ",20160101
577,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,S,"$4,223.01 ","$16,120.80 ","$8,296.17 ","$16,120.80 ",20160101
578,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,S,"$4,634.12 ","$21,707.06 ","$8,749.57 ","$21,707.06 ",20160101
579,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",S,"$2,783.36 ","$6,736.84 ","$5,088.76 ","$6,736.84 ",20160101
580,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",S,"$3,510.15 ","$12,213.05 ","$6,150.45 ","$12,213.05 ",20160101
581,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",S,"$3,963.31 ","$22,761.00 ","$7,186.00 ","$22,761.00 ",20160101
582,DRG,MASTECTOMY FOR MALIGNANCY W CC/MCC,S,"$3,758.49 ","$24,080.37 ","$7,017.25 ","$24,080.37 ",20160101
583,DRG,MASTECTOMY FOR MALIGNANCY W/O CC/MCC,S,"$3,439.64 ","$30,188.45 ","$6,269.58 ","$30,188.45 ",20160101
584,DRG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",S,"$3,616.12 ","$15,913.52 ","$6,703.27 ","$15,913.52 ",20160101
585,DRG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC",S,"$3,446.91 ","$27,870.48 ","$7,665.14 ","$27,870.48 ",20160101
592,DRG,SKIN ULCERS W MCC,N,"$2,570.24 ","$3,511.52 ","$4,136.36 ","$3,511.52 ",20160101
593,DRG,SKIN ULCERS W CC,N,"$2,538.80 ","$3,603.65 ","$3,916.49 ","$3,603.65 ",20160101
594,DRG,SKIN ULCERS W/O CC/MCC,N,"$1,952.38 ","$2,718.48 ","$3,223.82 ","$2,718.48 ",20160101
595,DRG,MAJOR SKIN DISORDERS W MCC,N,"$3,037.60 ","$6,565.01 ","$6,431.95 ","$6,565.01 ",20160101
596,DRG,MAJOR SKIN DISORDERS W/O MCC,N,"$2,826.50 ","$4,468.03 ","$5,520.61 ","$4,468.03 ",20160101
597,DRG,MALIGNANT BREAST DISORDERS W MCC,N,"$2,726.87 ","$5,787.93 ","$4,820.68 ","$5,787.93 ",20160101
598,DRG,MALIGNANT BREAST DISORDERS W CC,N,"$2,740.24 ","$5,170.90 ","$4,681.52 ","$5,170.90 ",20160101
599,DRG,MALIGNANT BREAST DISORDERS W/O CC/MCC,N,"$2,803.42 ","$4,394.93 ","$3,665.81 ","$4,394.93 ",20160101
600,DRG,NON-MALIGNANT BREAST DISORDERS W CC/MCC,N,"$2,493.63 ","$4,843.77 ","$4,123.21 ","$4,843.77 ",20160101
601,DRG,NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,N,"$2,822.09 ","$5,072.83 ","$4,795.64 ","$5,072.83 ",20160101
602,DRG,CELLULITIS W MCC,N,"$2,579.62 ","$5,072.40 ","$4,323.34 ","$5,072.40 ",20160101
603,DRG,CELLULITIS W/O MCC,N,"$2,478.51 ","$4,116.82 ","$4,006.70 ","$4,116.82 ",20160101
604,DRG,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W MCC",N,"$2,909.11 ","$6,931.93 ","$5,166.60 ","$6,931.93 ",20160101
605,DRG,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",N,"$3,220.42 ","$7,327.16 ","$5,548.89 ","$7,327.16 ",20160101
606,DRG,MINOR SKIN DISORDERS W MCC,N,"$2,746.95 ","$5,104.39 ","$4,954.71 ","$5,104.39 ",20160101
607,DRG,MINOR SKIN DISORDERS W/O MCC,N,"$2,865.96 ","$4,503.00 ","$4,867.20 ","$4,503.00 ",20160101
614,DRG,ADRENAL & PITUITARY PROCEDURES W CC/MCC,S,"$3,520.33 ","$17,589.65 ","$6,932.88 ","$17,589.65 ",20160101
615,DRG,ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,S,"$3,234.49 ","$24,214.78 ","$6,235.64 ","$24,214.78 ",20160101
616,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC",S,"$2,631.05 ","$7,693.59 ","$4,618.51 ","$7,693.59 ",20160101
617,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",S,"$2,609.73 ","$7,428.86 ","$4,199.04 ","$7,428.86 ",20160101
618,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W/O CC/MCC",S,"$2,276.84 ","$6,278.24 ","$3,743.26 ","$6,278.24 ",20160101
619,DRG,O.R. PROCEDURES FOR OBESITY W MCC,S,"$2,795.86 ","$18,087.47 ","$5,558.80 ","$18,087.47 ",20160101
620,DRG,O.R. PROCEDURES FOR OBESITY W CC,S,"$3,060.53 ","$26,271.82 ","$5,773.16 ","$26,271.82 ",20160101
621,DRG,O.R. PROCEDURES FOR OBESITY W/O CC/MCC,S,"$2,743.18 ","$31,860.50 ","$4,758.58 ","$31,860.50 ",20160101
622,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W MCC",S,"$2,971.14 ","$6,099.72 ","$4,902.64 ","$6,099.72 ",20160101
623,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W CC",S,"$3,161.31 ","$6,691.39 ","$5,096.38 ","$6,691.39 ",20160101
624,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W/O CC/MCC",S,"$4,255.21 ","$11,524.78 ","$9,314.99 ","$11,524.78 ",20160101
625,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W MCC",S,"$3,053.50 ","$12,497.54 ","$5,662.55 ","$12,497.54 ",20160101
626,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W CC",S,"$3,482.36 ","$20,076.67 ","$6,132.96 ","$20,076.67 ",20160101
627,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC",S,"$3,155.81 ","$26,928.60 ","$5,222.23 ","$26,928.60 ",20160101
628,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W MCC",S,"$2,810.95 ","$9,142.64 ","$4,957.48 ","$9,142.64 ",20160101
629,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W CC",S,"$3,063.61 ","$8,687.14 ","$4,862.93 ","$8,687.14 ",20160101
630,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W/O CC/MCC",S,"$2,974.74 ","$12,879.81 ","$4,680.64 ","$12,879.81 ",20160101
637,DRG,DIABETES W MCC,N,"$2,680.65 ","$5,963.72 ","$4,864.72 ","$5,963.72 ",20160101
638,DRG,DIABETES W CC,N,"$2,713.83 ","$4,996.81 ","$4,637.63 ","$4,996.81 ",20160101
639,DRG,DIABETES W/O CC/MCC,N,"$2,657.78 ","$4,973.64 ","$4,455.53 ","$4,973.64 ",20160101
640,DRG,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",N,"$2,709.26 ","$5,854.06 ","$4,666.20 ","$5,854.06 ",20160101
641,DRG,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",N,"$2,525.68 ","$4,824.01 ","$4,290.17 ","$4,824.01 ",20160101
642,DRG,INBORN AND OTHER DISORDERS OF METABOLISM,N,"$2,534.43 ","$7,623.58 ","$4,604.35 ","$7,623.58 ",20160101
643,DRG,ENDOCRINE DISORDERS W MCC,N,"$2,874.49 ","$5,872.97 ","$5,030.89 ","$5,872.97 ",20160101
