Version 3.18 Update - Outpatient Facility,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,Service Category Code,Multiple Surgery Indicator,Primary/Pass-Through Indicator,Unit Charge,Base Charge,Unit Type,Inpatient Indicator,Skilled Nursing Facility Indicator,Start Date,End Date,
54522,CPT,ORCHIECTOMY PARTIAL,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
54530,CPT,ORCHIECTOMY RADICAL TUMOR INGUINAL APPROACH,,30,,,"$14,066.64",$0.00,1,0,1,20160101,,
54535,CPT,ORCHIECTOMY RADICAL TUMOR W/ABDOMINAL EXPL,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
54550,CPT,EXPL UNDESCENDED TSTIS INGUN/SCROTAL AREA,,30,,,"$14,066.64",$0.00,1,0,1,20160101,,
54560,CPT,EXPL UNDESCENDED TESTIS W/ABDOMINAL EXPL,,30,,,"$7,949.04",$0.00,1,0,1,20160101,,
54600,CPT,RDCTJ TORSION TSTIS W/WO FIXJ CLAT TESTIS,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
54620,CPT,FIXATION CONTRALATERAL TESTIS SEPARATE PROCEDURE,,30,,,"$8,784.97",$0.00,1,0,1,20160101,,
54640,CPT,ORCHIOPEXY INGUINAL APPROACH W/WO HERNIA RPR,,30,,,"$14,066.64",$0.00,1,0,1,20160101,,
54650,CPT,ORCHIOPEXY ABDL APPROACH INTRA-ABDOMINAL TESTIS,,30,,,"$14,066.64",$0.00,1,0,1,20160101,,
54660,CPT,INSJ TESTICULAR PROSTH SEPARATE PROCEDURE,,30,,,"$16,901.70",$0.00,1,0,1,20160101,,
54670,CPT,SUTURE/REPAIR TESTICULAR INJURY,,30,,,"$7,949.04",$0.00,1,0,1,20160101,,
54680,CPT,TRANSPLANTATION TESTIS TO THIGH,,30,,,"$7,949.04",$0.00,1,0,1,20160101,,
54690,CPT,LAPAROSCOPY SURGICAL ORCHIECTOMY,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
54692,CPT,LAPAROSCOPY ORCHIOPEXY INTRA-ABDOMINAL TESTIS,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
54699,CPT,UNLISTED LAPAROSCOPY PROCEDURE TESTIS,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
54700,CPT,I&D EPIDIDYMIS TSTIS&/SCROTAL SPACE,,30,,,"$7,949.04",$0.00,1,0,1,20160101,,
54800,CPT,BIOPSY EPIDIDYMIS NEEDLE,,30,,,"$8,306.43",$0.00,1,0,1,20160101,,
54830,CPT,EXCISION LOCAL LESION EPIDIDYMIS,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
54840,CPT,EXCISION SPERMATOCELE W/WO EPIDIDYMECTOMY,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
54860,CPT,EPIDIDYMECTOMY UNILATERAL,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
54861,CPT,EPIDIDYMECTOMY BILATERAL,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
54865,CPT,EXPLORATION EPIDIDYMIS W/WO BIOPSY,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
54900,CPT,EPIDIDYMOVASOSTOMY ANAST EPIDIDYMIS UNI,,30,,,"$7,949.04",$0.00,1,0,1,20160101,,
54901,CPT,EPIDIDYMOVASOSTOMY ANAST EPIDIDYMIS BI,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55000,CPT,PNXR ASPIR HYDROCELE TUNICA VAGIS W/WO NJX MED,,30,,,"$3,058.90",$0.00,1,0,1,20160101,,
55040,CPT,EXCISION HYDROCELE UNILATERAL,,30,,,"$14,066.64",$0.00,1,0,1,20160101,,
55041,CPT,EXCISION HYDROCELE BILATERAL,,30,,,"$14,066.64",$0.00,1,0,1,20160101,,
55060,CPT,RPR TUNICA VAGINALIS HYDROCELE BOTTLE TYPE,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55100,CPT,DRAINAGE SCROTAL WALL ABSCESS,,30,,,"$5,767.31",$0.00,1,0,1,20160101,,
55110,CPT,SCROTAL EXPLORATION,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55120,CPT,REMOVAL FOREIGN BODY SCROTUM,,30,,,"$8,784.97",$0.00,1,0,1,20160101,,
55150,CPT,RESECTION SCROTUM,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55175,CPT,SCROTOPLASTY SIMPLE,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55180,CPT,SCROTOPLASTY COMPLICATED,,30,,,"$16,901.70",$0.00,1,0,1,20160101,,
55200,CPT,VASOTOMY CANNULIZATION W/WO VAS INC UNI/BI SPX,,30,,,"$7,949.04",$0.00,1,0,1,20160101,,
55250,CPT,VASECTOMY UNI/BI SPX W/POSTOP SEMEN EXAMS,,30,,,"$7,949.04",$0.00,1,0,1,20160101,,
55300,CPT,VASOTOMY VASOGRAMS UNI/BI,,30,,,"$11,345.14",$0.00,1,0,1,20160101,,
55400,CPT,VASOVASOSTOMY VASOVASORRHAPHY,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55450,CPT,LIGATION PRQ VAS DEFERENS UNI/BI SPX,,30,,,"$8,784.97",$0.00,1,0,1,20160101,,
55500,CPT,EXC HYDROCELE SPRMATIC CORD UNI SPX,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55520,CPT,EXC LESION SPERMATIC CORD SEPARATE PROCEDURE,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55530,CPT,EXC VARICOCELE/LIGATION SPERMATIC VEINS SPX,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55535,CPT,EXC VARICOCELE/LIGATION SPERMATIC VEINS ABDL,,30,,,"$14,066.64",$0.00,1,0,1,20160101,,
55540,CPT,EXC VARICOCELE/LIGATION VEINS W/HERNIA RPR,,30,,,"$14,066.64",$0.00,1,0,1,20160101,,
55550,CPT,LAPS LIGATION SPERMATIC VEINS VARICOCELE,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
55559,CPT,UNLISTED LAPROSCOPY PROCEDURE SPERMATIC CORD,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
55600,CPT,VESICULOTOMY,,30,,,"$7,949.04",$0.00,1,0,1,20160101,,
55680,CPT,EXCISION MULLERIAN DUCT CYST,,30,,,"$7,949.04",$0.00,1,0,1,20160101,,
55700,CPT,PROSTATE NEEDLE BIOPSY ANY APPROACH,,30,,,"$7,949.04",$0.00,1,0,1,20160101,,
55705,CPT,BIOPSY PROSTATE INCISIONAL ANY APPROACH,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55706,CPT,BX PROSTATE STRTCTC SATURATION SAMPLING IMG GID,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55720,CPT,PROSTATOTOMY EXTERNAL DRG ABSCESS SIMPLE,,30,,,"$7,949.04",$0.00,1,0,1,20160101,,
55725,CPT,PROSTATOTOMY EXTERNAL DRG ABSCESS COMPLICATED,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55860,CPT,EXPOS PROSTATE ANY APPROACH INSJ RADIOACT SUBST,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55870,CPT,ELECTROEJACULATION,,30,,,"$3,963.68",$0.00,1,0,1,20160101,,
55873,CPT,CRYOSURGICAL ABLATION PROSTATE W/US & MONITORI,,30,,,"$23,464.65",$0.00,1,0,1,20160101,,
55875,CPT,TRANSPERINEAL PLMT NDL/CATHS PROSTATE RADJ INSJ,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
55876,CPT,PLMT INTERSTITIAL DEV RADIAT TX PROSTATE 1/MULT,,30,,,"$6,357.83",$0.00,1,0,1,20160101,,
55899,CPT,UNLISTED PROCEDURE MALE GENITAL SYSTEM,,30,,,"$1,305.73",$0.00,1,0,1,20160101,,
55920,CPT,PLACEMENT NEEDLE PELVIC ORGAN RADIOELEMENT APPL,,30,,,"$14,066.64",$0.00,1,0,1,20160101,,
55970,CPT,INTERSEX SURG MALE FEMALE,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
55980,CPT,INTERSEX SURG FEMALE MALE,,30,,,"$13,584.43",$0.00,1,0,1,20160101,,
56405,CPT,I&D VULVA/PERINEAL ABSCESS,,30,,,"$1,513.74",$0.00,1,0,1,20160101,,
56420,CPT,I&D OF BARTHOLINS GLAND ABSCESS,,30,,,$916.02,$0.00,1,0,1,20160101,,
56440,CPT,MARSUPIALIZATION BARTHOLINS GLAND CYST,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
56441,CPT,LYSIS LABIAL ADHESIONS,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
56442,CPT,HYMENOTOMY SIMPLE INCISION,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
56501,CPT,DESTRUCTION LESIONS VULVA SIMPLE,,30,,,"$6,915.53",$0.00,1,0,1,20160101,,
56515,CPT,DESTRUCTION LESIONS VULVA EXTENSIVE,,30,,,"$11,957.43",$0.00,1,0,1,20160101,,
56605,CPT,BIOPSY VULVA/PERINEUM 1 LESION SPX,,30,,,"$1,605.28",$0.00,1,0,1,20160101,,
56606,CPT,BIOPSY VULVA/PERINEUM EACH ADDL LESION,,30,,,"$1,222.39",$0.00,1,0,1,20160101,,
56620,CPT,VULVECTOMY SIMPLE PARTIAL,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
56625,CPT,VULVECTOMY SIMPLE COMPLETE,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
56700,CPT,PRTL HYMENECTOMY/REVJ HYMENAL RING,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
56740,CPT,EXC BARTHOLINS GLAND/CYST,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
56800,CPT,PLASTIC REPAIR INTROITUS,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
56805,CPT,CLITOROPLASTY INTERSEX STATE,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
56810,CPT,PERINEOPLASTY RPR PERINEUM NONOBSTETRICAL SPX,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
56820,CPT,COLPOSCOPY VULVA,,30,,,$916.02,$0.00,1,0,1,20160101,,
56821,CPT,COLPOSCOPY VULVA W/BIOPSY,,30,,,"$1,513.74",$0.00,1,0,1,20160101,,
57000,CPT,COLPOTOMY W/EXPLORATION,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57010,CPT,COLPOTOMY W/DRAINAGE PELVIC ABSCESS,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57020,CPT,COLPOCENTESIS SEPARATE PROCEDURE,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57022,CPT,I&D VAGINAL HEMATOMA OBSTETRICAL/POSTPARTUM,,30,,,"$8,306.43",$0.00,1,0,1,20160101,,
57023,CPT,I&D VAGINAL HEMATOMA NON-OBSTETRICAL,,30,,,"$9,390.88",$0.00,1,0,1,20160101,,
57061,CPT,DESTRUCTION VAGINAL LESIONS SIMPLE,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57065,CPT,DESTRUCTION VAGINAL LESIONS EXTENSIVE,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57100,CPT,BIOPSY VAGINAL MUCOSA SIMPLE,,30,,,"$3,963.68",$0.00,1,0,1,20160101,,
57105,CPT,BIOPSY VAGINAL MUCOSA EXTENSIVE,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57106,CPT,VAGINECTOMY PARTIAL REMOVAL VAGINAL WALL,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57107,CPT,VAGINECTOMY PRTL RMVL VAG WALL & PARAVAGINAL T,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57109,CPT,VAGNC PRTL RMVL VAG WALL W/BI TOT PEL LMPHADEC,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57120,CPT,COLPOCLEISIS LE FORT TYPE,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57130,CPT,EXCISION VAGINAL SEPTUM,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57135,CPT,EXCISION VAGINAL CYST/TUMOR,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57150,CPT,IRRIGATION VAGINA&/APPL MEDICAMENT TX DISEASE,,30,,,$425.53,$0.00,1,0,1,20160101,,
57155,CPT,INSERTION UTERINE TANDEM&/VAGINAL OVOIDS,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57156,CPT,INSERTION VAGINAL RADIATION DEVICE,,30,,,"$1,513.74",$0.00,1,0,1,20160101,,
57160,CPT,FIT&INSJ PESSARY/OTH INTRAVAGINAL SUPPORT DEVI,,30,,,$916.02,$0.00,1,0,1,20160101,,
57170,CPT,DIAPHRAGM/CERVICAL CAP FITTING W/INSTRUCTIONS,,30,,,$916.02,$0.00,1,0,1,20160101,,
57180,CPT,INTRO ANY HEMOSTATIC AGENT/PACK VAG HEMRRG SPX,,30,,,$916.02,$0.00,1,0,1,20160101,,
57200,CPT,COLPORRHAPHY SUTURE INJURY VAGINA,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57210,CPT,COLPOPERINEORRHAPHY SUTURE INJ VAGINA&/PERINEU,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57220,CPT,PLASTIC URETHRAL SPHINCTER VAGINAL APPROACH,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57230,CPT,PLASTIC REPAIR URETHROCELE,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57240,CPT,ANT COLPORRHAPHY CYSTOCELE W/WO RPR URETHROCELE,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57250,CPT,POST COLPORRHAPHY RECTOCELE W/WO PERINEORRHAPHY,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57260,CPT,COMBINED ANTEROPOSTERIOR COLPORRHAPHY,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57265,CPT,CMBND ANTEROPOST COLPORRHAPHY W/ENTEROCELE RPR,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57267,CPT,INSJ MESH/PROSTH PELVIC FLOOR DEFECT EACH SITE,,30,,,"$6,519.39",$0.00,1,0,1,20160101,,
57268,CPT,REPAIR ENTEROCELE VAGINAL APPROACH SPX,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57282,CPT,COLPOPEXY VAGINAL EXTRAPERITONEAL APPROACH,,30,,,"$22,540.88",$0.00,1,0,1,20160101,,
57283,CPT,COLPOPEXY VAGINAL INTRAPERITONEAL APPROACH,,30,,,"$22,540.88",$0.00,1,0,1,20160101,,
57284,CPT,PARAVAGINAL DEFECT REPAIR OPEN ABDOMINAL APPR,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57285,CPT,PARAVAGINAL DEFECT REPAIR VAGINAL APPROACH,,30,,,"$22,540.88",$0.00,1,0,1,20160101,,
57287,CPT,RMVL/REVJ SLING STRESS INCONTINENCE,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57288,CPT,SLING OPERATION STRESS INCONTINENCE,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57289,CPT,PEREYRA PX W/ANTERIOR COLPORRHAPHY,,30,,,"$22,540.88",$0.00,1,0,1,20160101,,
57291,CPT,CONSTRUCTION ARTIFICIAL VAGINA W/O GRAFT,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57292,CPT,CONSTRUCTION ARTIFICIAL VAGINA W/GRAFT,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57295,CPT,REVJ/RMVL PROSTHETIC VAGINAL GRAFT VAGINAL APP,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57300,CPT,CLSR RECTOVAGINAL FISTULA VAGINAL/TRANSANAL APPR,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57310,CPT,CLOSURE URETHROVAGINAL FISTULA,,30,,,"$22,540.88",$0.00,1,0,1,20160101,,
57320,CPT,CLOSURE VESICOVAGINAL FISTULA VAGINAL APPROACH,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57330,CPT,CLSR VESICOVAG FSTL TRANSVESICAL&VAG APPR,,30,,,"$22,540.88",$0.00,1,0,1,20160101,,
57335,CPT,VAGINOPLASTY INTERSEX STATE,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57400,CPT,DILATION VAGINA W/ANESTHESIA OTHER THAN LOCAL,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57410,CPT,PELVIC EXAMINATION W/ANESTHESIA OTHER THAN LOCAL,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57415,CPT,REMOVAL IMPACTED VAG FB SPX W/ANES OTH/THN LOCAL,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57420,CPT,COLPOSCOPY ENTIRE VAGINA W/CERVIX IF PRESENT,,30,,,"$1,513.74",$0.00,1,0,1,20160101,,
57421,CPT,COLPOSCOPY ENTIRE VAGINA W/VAGINA/CERVIX BX,,30,,,"$3,963.68",$0.00,1,0,1,20160101,,
57423,CPT,PARAVAGINAL DEFECT REPAIR LAPAROSCOPIC APPROACH,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
57425,CPT,LAPAROSCOPY COLPOPEXY SUSPENSION VAGINAL APEX,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
57426,CPT,REVISION PROSTHETIC VAGINAL GRAFT LAPAROSCOPIC,,30,,,"$22,540.88",$0.00,1,0,1,20160101,,
57452,CPT,COLPOSCOPY CERVIX UPPER/ADJACENT VAGINA,,30,,,$916.02,$0.00,1,0,1,20160101,,
57454,CPT,COLPOSCOPY CERVIX BX CERVIX & ENDOCRV CURRETAGE,,30,,,"$1,513.74",$0.00,1,0,1,20160101,,
57455,CPT,COLPOSCOPY CERVIX UPPR/ADJCNT VAGINA W/CERVIX BX,,30,,,"$1,513.74",$0.00,1,0,1,20160101,,
57456,CPT,COLPOSCOPY CERVIX ENDOCERVICAL CURETTAGE,,30,,,"$1,513.74",$0.00,1,0,1,20160101,,
57460,CPT,COLPOSCOPY CERVIX VAG LOOP ELTRD BX CERVIX,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57461,CPT,COLPOSCOPY CERVIX VAG ELTRD CONIZATION CERVIX,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57500,CPT,BIOPSY CERVIX SINGLE/MULT/EXCISION OF LESION SPX,,30,,,"$3,963.68",$0.00,1,0,1,20160101,,
57505,CPT,ENDOCERVICAL CURETTAGE W/DILATION & CURETTAGE,,30,,,"$3,963.68",$0.00,1,0,1,20160101,,
57510,CPT,CAUTERY CERVIX ELECTRO/THERMAL,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57511,CPT,CAUTERY CERVIX CRYOCAUTERY INITIAL/REPEAT,,30,,,"$1,513.74",$0.00,1,0,1,20160101,,
57513,CPT,CAUTERY CERVIX LASER ABLATION,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57520,CPT,CONIZATION CERVIX W/WO D&C RPR KNIFE/LASER,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57522,CPT,CONIZATION CERVIX W/WO D&C RPR ELTRD EXC,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57530,CPT,TRACHELECTOMY CERVICECTOMY AMP CERVIX SPX,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57550,CPT,EXCISION CERVICAL STUMP VAGINAL APPROACH,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57555,CPT,EXC CRV STUMP VAG APPR W/ANT &/POST REPAIR,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57556,CPT,EXC CRV STUMP VAG APPR W/RPR NTRCL,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
57558,CPT,DILATION & CURETTAGE CERVICAL STUMP,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57700,CPT,CERCLAGE UTERINE CERVIX NONOBSTETRICAL,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57720,CPT,TRACHELORRHAPHY PLSTC RPR UTERINE CERVIX VAG,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
57800,CPT,DILATION CERVICAL CANAL INSTRUMENTAL SPX,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
58100,CPT,ENDOMETRIAL BX W/WO ENDOCERVIX BX W/O DILAT SPX,,30,,,$916.02,$0.00,1,0,1,20160101,,
58110,CPT,ENDOMETRIAL BX CONJUNCT W/COLPOSCOPY,,30,,,"$1,086.56",$0.00,1,0,1,20160101,,
58120,CPT,DILATION & CURETTAGE DX&/THER NONOBSTETRIC,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
58145,CPT,MYOMECTOMY 1-4 MYOMAS 250 GM/< VAGINAL APPR,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
58260,CPT,VAGINAL HYSTERECTOMY UTERUS 250 GM/<,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58262,CPT,VAG HYST 250 GM/< W/RMVL TUBE&/OVARY,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58263,CPT,VAG HYST 250 GM/< W/RMVL TUBE OVARY W/RPR NTRCL,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58270,CPT,VAGINAL HYSTERECTOMY 250 GM/< W/RPR ENTEROCELE,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58290,CPT,VAGINAL HYSTERECTOMY UTERUS > 250 GM,,30,,,"$22,540.88",$0.00,1,0,1,20160101,,
58291,CPT,VAG HYST > 250 GM RMVL TUBE&/OVARY,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58292,CPT,VAG HYST > 250 GM RMVL TUBE&/OVARY W/RPR ENTRCLE,,30,,,"$22,540.88",$0.00,1,0,1,20160101,,
58294,CPT,VAGINAL HYSTERECTOMY >250 GM RPR ENTEROCELE,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58300,CPT,INSERTION INTRAUTERINE DEVICE IUD,,30,,,"$2,308.95",$0.00,1,0,1,20160101,,
58301,CPT,REMOVAL INTRAUTERINE DEVICE IUD,,30,,,"$1,513.74",$0.00,1,0,1,20160101,,
58321,CPT,ARTIFICIAL INSEMINATION INTRA-CERVICAL,,30,,,"$1,513.74",$0.00,1,0,1,20160101,,
58322,CPT,ARTIFICIAL INSEMINATION INTRA-UTERINE,,30,,,$916.02,$0.00,1,0,1,20160101,,
58323,CPT,SPERM WASHING ARTIFICIAL INSEMINATION,,30,,,$916.02,$0.00,1,0,1,20160101,,
58340,CPT,CATH & SALINE/CONTRAST SONOHYSTER/HYSTEROSALPI,,30,,,"$2,444.77",$0.00,1,0,1,20160101,,
58345,CPT,TRANSCERV FALLOPIAN TUBE CATH W/WO HYSTOSALPING,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
58346,CPT,INSERTION HEYMAN CAPSULES CLINICAL BRACHYTHERAPY,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
58350,CPT,CHROMOTUBATION OVIDUCT W/MATERIALS,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58353,CPT,ENDOMETRIAL ABLTJ THERMAL W/O HYSTEROSCOPIC GUID,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58356,CPT,ENDOMETRIAL CRYOABLATION W/US & ENDOMETRIAL CR,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58541,CPT,LAPAROSCOPY SUPRACERVICAL HYSTERECTOMY 250 GM/<,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
58542,CPT,LAPS SUPRACRV HYSTERECT 250 GM/< RMVL TUBE/OVAR,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
58543,CPT,LAPS SUPRACERVICAL HYSTERECTOMY >250,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
58544,CPT,LAPS SUPRACRV HYSTEREC >250 G RMVL TUBE/OVARY,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
58545,CPT,LAPS MYOMECTOMY EXC 1-4 MYOMAS 250 GM/<,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
58546,CPT,LAPS MYOMECTOMY EXC 5/> MYOMAS >250 GRAMS,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
58550,CPT,LAPS VAGINAL HYSTERECTOMY UTERUS 250 GM/<,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
58552,CPT,LAPS W/VAG HYSTERECT 250 GM/&RMVL TUBE&/OVARIES,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
58553,CPT,LAPS W/VAGINAL HYSTERECTOMY > 250 GRAMS,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
58554,CPT,LAPS VAGINAL HYSTERECT > 250 GM RMVL TUBE&/OVAR,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
58555,CPT,HYSTEROSCOPY DIAGNOSTIC SEPARATE PROCEDURE,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
58558,CPT,HYSTEROSCOPY BX ENDOMETRIUM&/POLYPC W/WO D&C,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
58559,CPT,HYSTEROSCOPY LYSIS INTRAUTERINE ADHESIONS,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58560,CPT,HYSTEROSCOPY DIV/RESCJ INTRAUTERINE SEPTUM,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58561,CPT,HYSTEROSCOPY REMOVAL LEIOMYOMATA,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58562,CPT,HYSTEROSCOPY REMOVAL IMPACTED FOREIGN BODY,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
58563,CPT,HYSTEROSCOPY ENDOMETRIAL ABLATION,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58565,CPT,HYSTEROSCOPY BI TUBE OCCLUSION W/PERM IMPLNTS,,30,,,"$17,955.82",$0.00,1,0,1,20160101,,
58570,CPT,LAPAROSCOPY W TOTAL HYSTERECTOMY UTERUS 250 GM/<,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
58571,CPT,LAPS TOTAL HYSTERECT 250 GM/< W/RMVL TUBE/OVARY,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
58572,CPT,LAPAROSCOPY TOTAL HYSTERECTOMY UTERUS >250 GM,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
58573,CPT,LAPAROSCOPY TOT HYSTERECTOMY >250 G W/TUBE/OVAR,,30,,,"$23,460.56",$0.00,1,0,1,20160101,,
58578,CPT,UNLISTED LAPAROSCOPY PROCEDURE UTERUS,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
58579,CPT,UNLISTED HYSTEROSCOPY PROCEDURE UTERUS,,30,,,"$3,401.12",$0.00,1,0,1,20160101,,
58600,CPT,LIG/TRNSXJ FLP TUBE ABDL/VAG APPR UNI/BI,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
58615,CPT,OCCLUSION FLP TUBE DEV VAG/SUPRAPUBIC APPR,,30,,,"$10,673.06",$0.00,1,0,1,20160101,,
58660,CPT,LAPAROSCOPY W/LYSIS OF ADHESIONS,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
58661,CPT,LAPAROSCOPY W/RMVL ADNEXAL STRUCTURES,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
58662,CPT,LAPS FULG/EXC OVARY VISCERA/PERITONEAL SURFACE,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
58670,CPT,LAPAROSCOPY FULGURATION OVIDUCTS,,30,,,"$16,186.33",$0.00,1,0,1,20160101,,
