Version 3.15 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
440,DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,N,"$2,151.69 ","$5,397.19 ","$3,646.97 ","$5,397.19 ",20141001
441,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",N,"$2,803.31 ","$7,275.19 ","$5,312.72 ","$7,275.19 ",20141001
442,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",N,"$2,721.54 ","$5,830.80 ","$4,568.43 ","$5,830.80 ",20141001
443,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W/O CC/MCC",N,"$2,670.40 ","$5,998.48 ","$4,488.16 ","$5,998.48 ",20141001
444,DRG,DISORDERS OF THE BILIARY TRACT W MCC,N,"$2,798.05 ","$7,555.37 ","$4,909.34 ","$7,555.37 ",20141001
445,DRG,DISORDERS OF THE BILIARY TRACT W CC,N,"$2,859.65 ","$7,895.19 ","$4,672.43 ","$7,895.19 ",20141001
446,DRG,DISORDERS OF THE BILIARY TRACT W/O CC/MCC,N,"$2,711.33 ","$8,173.59 ","$4,369.91 ","$8,173.59 ",20141001
453,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W MCC,S,"$3,395.12 ","$33,923.11 ","$6,910.34 ","$33,923.11 ",20141001
454,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,S,"$3,167.12 ","$48,255.68 ","$6,319.81 ","$48,255.68 ",20141001
455,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,S,"$2,952.09 ","$61,528.37 ","$5,334.02 ","$61,528.37 ",20141001
456,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR 9+ FUS W MCC,S,"$3,214.72 ","$28,349.04 ","$6,571.97 ","$28,349.04 ",20141001
457,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR 9+ FUS W CC,S,"$3,101.21 ","$38,066.34 ","$6,338.79 ","$38,066.34 ",20141001
458,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR 9+ FUS W/O CC/MCC,S,"$2,522.24 ","$44,797.11 ","$5,133.17 ","$44,797.11 ",20141001
459,DRG,SPINAL FUSION EXCEPT CERVICAL W MCC,S,"$2,708.79 ","$25,158.73 ","$5,679.14 ","$25,158.73 ",20141001
460,DRG,SPINAL FUSION EXCEPT CERVICAL W/O MCC,S,"$2,550.31 ","$38,967.12 ","$4,879.76 ","$38,967.12 ",20141001
461,DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,S,"$2,737.35 ","$21,498.34 ","$5,254.87 ","$21,498.34 ",20141001
462,DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,S,"$2,676.12 ","$29,617.70 ","$3,996.90 ","$29,617.70 ",20141001
463,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",S,"$3,028.66 ","$8,648.99 ","$5,906.02 ","$8,648.99 ",20141001
464,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",S,"$3,002.28 ","$11,335.72 ","$5,616.12 ","$11,335.72 ",20141001
465,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W/O CC/MCC",S,"$3,347.23 ","$15,221.60 ","$6,501.91 ","$15,221.60 ",20141001
466,DRG,REVISION OF HIP OR KNEE REPLACEMENT W MCC,S,"$2,942.55 ","$19,725.81 ","$5,772.92 ","$19,725.81 ",20141001
467,DRG,REVISION OF HIP OR KNEE REPLACEMENT W CC,S,"$2,563.32 ","$25,281.11 ","$4,640.88 ","$25,281.11 ",20141001
468,DRG,REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,S,"$2,638.44 ","$28,920.19 ","$4,501.48 ","$28,920.19 ",20141001
469,DRG,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC,S,"$2,732.76 ","$14,844.50 ","$5,293.15 ","$14,844.50 ",20141001
470,DRG,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,S,"$2,545.65 ","$21,837.89 ","$4,374.78 ","$21,837.89 ",20141001
471,DRG,CERVICAL SPINAL FUSION W MCC,S,"$3,112.33 ","$20,455.66 ","$6,469.40 ","$20,455.66 ",20141001
472,DRG,CERVICAL SPINAL FUSION W CC,S,"$3,298.21 ","$35,146.93 ","$6,501.19 ","$35,146.93 ",20141001
473,DRG,CERVICAL SPINAL FUSION W/O CC/MCC,S,"$2,553.39 ","$46,929.82 ","$5,107.05 ","$46,929.82 ",20141001
474,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,S,"$2,635.97 ","$8,098.06 ","$4,880.92 ","$8,098.06 ",20141001
475,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,S,"$2,647.29 ","$7,813.73 ","$4,396.61 ","$7,813.73 ",20141001
476,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W/O CC/MCC,S,"$2,864.26 ","$10,570.96 ","$4,541.23 ","$10,570.96 ",20141001
477,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,S,"$2,636.16 ","$8,557.80 ","$4,527.96 ","$8,557.80 ",20141001
478,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,S,"$2,733.59 ","$10,938.04 ","$4,303.95 ","$10,938.04 ",20141001
479,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,S,"$2,664.24 ","$15,220.35 ","$4,140.24 ","$15,220.35 ",20141001
480,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,S,"$2,777.04 ","$11,785.83 ","$5,322.78 ","$11,785.83 ",20141001
481,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,S,"$2,695.46 ","$12,477.86 ","$4,690.25 ","$12,477.86 ",20141001
482,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,S,"$2,869.76 ","$13,545.14 ","$4,886.87 ","$13,545.14 ",20141001
483,DRG,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,S,"$2,821.11 ","$34,819.40 ","$5,324.61 ","$34,819.40 ",20141001
485,DRG,KNEE PROCEDURES W PDX OF INFECTION W MCC,S,"$2,488.37 ","$9,356.76 ","$4,753.20 ","$9,356.76 ",20141001
486,DRG,KNEE PROCEDURES W PDX OF INFECTION W CC,S,"$2,435.79 ","$9,377.30 ","$4,200.15 ","$9,377.30 ",20141001
487,DRG,KNEE PROCEDURES W PDX OF INFECTION W/O CC/MCC,S,"$2,397.34 ","$9,616.40 ","$3,967.01 ","$9,616.40 ",20141001
488,DRG,KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,S,"$2,555.07 ","$13,684.50 ","$4,860.85 ","$13,684.50 ",20141001
489,DRG,KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,S,"$2,867.49 ","$18,991.07 ","$4,791.23 ","$18,991.07 ",20141001
492,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W MCC",S,"$2,653.18 ","$12,957.55 ","$5,250.69 ","$12,957.55 ",20141001
493,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC",S,"$2,788.44 ","$15,467.01 ","$4,914.98 ","$15,467.01 ",20141001
494,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC",S,"$2,777.05 ","$17,863.11 ","$4,455.35 ","$17,863.11 ",20141001
495,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W MCC,S,"$2,816.03 ","$8,696.62 ","$5,522.28 ","$8,696.62 ",20141001
496,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,S,"$2,927.70 ","$11,981.78 ","$5,221.16 ","$11,981.78 ",20141001
497,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,S,"$2,963.34 ","$18,106.07 ","$5,180.08 ","$18,106.07 ",20141001
498,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC,S,"$2,665.14 ","$9,922.15 ","$5,144.74 ","$9,922.15 ",20141001
499,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W/O CC/MCC,S,"$3,092.02 ","$16,607.24 ","$4,859.57 ","$16,607.24 ",20141001
500,DRG,SOFT TISSUE PROCEDURES W MCC,S,"$2,663.02 ","$7,598.84 ","$5,160.53 ","$7,598.84 ",20141001
501,DRG,SOFT TISSUE PROCEDURES W CC,S,"$2,726.02 ","$8,830.46 ","$4,762.44 ","$8,830.46 ",20141001
502,DRG,SOFT TISSUE PROCEDURES W/O CC/MCC,S,"$3,037.10 ","$14,554.30 ","$4,988.42 ","$14,554.30 ",20141001
503,DRG,FOOT PROCEDURES W MCC,S,"$3,041.92 ","$8,702.14 ","$5,065.98 ","$8,702.14 ",20141001
504,DRG,FOOT PROCEDURES W CC,S,"$2,989.14 ","$8,993.58 ","$4,822.30 ","$8,993.58 ",20141001
505,DRG,FOOT PROCEDURES W/O CC/MCC,S,"$3,318.59 ","$15,588.12 ","$5,384.74 ","$15,588.12 ",20141001
506,DRG,MAJOR THUMB OR JOINT PROCEDURES,S,"$3,025.31 ","$10,746.47 ","$5,010.25 ","$10,746.47 ",20141001
507,DRG,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W CC/MCC,S,"$2,824.79 ","$12,640.16 ","$5,197.29 ","$12,640.16 ",20141001
508,DRG,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W/O CC/MCC,S,"$2,766.65 ","$22,318.05 ","$5,244.01 ","$22,318.05 ",20141001
509,DRG,ARTHROSCOPY,S,"$3,089.95 ","$12,721.46 ","$4,478.02 ","$12,721.46 ",20141001
510,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W MCC",S,"$2,965.71 ","$14,247.76 ","$5,760.40 ","$14,247.76 ",20141001
511,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W CC",S,"$3,080.33 ","$17,004.65 ","$5,531.95 ","$17,004.65 ",20141001
512,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W/O CC/MCC",S,"$2,784.47 ","$20,566.75 ","$4,815.17 ","$20,566.75 ",20141001
513,DRG,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC",S,"$3,065.65 ","$10,579.04 ","$5,230.04 ","$10,579.04 ",20141001
514,DRG,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC",S,"$2,860.93 ","$12,360.48 ","$5,159.55 ","$12,360.48 ",20141001
515,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,S,"$2,881.59 ","$11,336.76 ","$5,806.03 ","$11,336.76 ",20141001
516,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,S,"$2,879.59 ","$13,817.28 ","$5,342.80 ","$13,817.28 ",20141001
517,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,S,"$2,949.65 ","$20,405.18 ","$5,333.16 ","$20,405.18 ",20141001
518,DRG,BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,S,"$2,834.45 ","$16,462.14 ","$5,660.23 ","$16,462.14 ",20141001
519,DRG,BACK & NECK PROC EXC SPINAL FUSION W CC ,S,"$2,929.01 ","$15,715.47 ","$5,502.54 ","$15,715.47 ",20141001
520,DRG,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,S,"$2,833.15 ","$20,760.05 ","$4,944.74 ","$20,760.05 ",20141001
533,DRG,FRACTURES OF FEMUR W MCC,N,"$2,257.86 ","$5,299.41 ","$4,350.90 ","$5,299.41 ",20141001
534,DRG,FRACTURES OF FEMUR W/O MCC,N,"$2,495.09 ","$4,207.64 ","$4,518.04 ","$4,207.64 ",20141001
535,DRG,FRACTURES OF HIP & PELVIS W MCC,N,"$2,417.88 ","$5,398.33 ","$4,662.18 ","$5,398.33 ",20141001
536,DRG,FRACTURES OF HIP & PELVIS W/O MCC,N,"$2,178.11 ","$3,599.05 ","$4,208.72 ","$3,599.05 ",20141001
537,DRG,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W CC/MCC",N,"$3,055.26 ","$6,278.60 ","$5,105.46 ","$6,278.60 ",20141001
538,DRG,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W/O CC/MCC",N,"$2,403.85 ","$4,512.22 ","$4,109.40 ","$4,512.22 ",20141001
539,DRG,OSTEOMYELITIS W MCC,N,"$2,454.66 ","$3,840.98 ","$3,942.44 ","$3,840.98 ",20141001
540,DRG,OSTEOMYELITIS W CC,N,"$2,471.61 ","$3,861.49 ","$3,809.35 ","$3,861.49 ",20141001
541,DRG,OSTEOMYELITIS W/O CC/MCC,N,"$2,238.41 ","$3,536.41 ","$3,727.44 ","$3,536.41 ",20141001
542,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,N,"$2,983.89 ","$6,537.21 ","$5,155.44 ","$6,537.21 ",20141001
543,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,N,"$3,093.60 ","$6,055.49 ","$4,915.65 ","$6,055.49 ",20141001
544,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,N,"$2,663.17 ","$4,752.41 ","$4,614.75 ","$4,752.41 ",20141001
545,DRG,CONNECTIVE TISSUE DISORDERS W MCC,N,"$3,008.21 ","$8,202.89 ","$5,750.66 ","$8,202.89 ",20141001
546,DRG,CONNECTIVE TISSUE DISORDERS W CC,N,"$2,982.22 ","$6,637.28 ","$5,197.76 ","$6,637.28 ",20141001
547,DRG,CONNECTIVE TISSUE DISORDERS W/O CC/MCC,N,"$3,004.46 ","$6,503.61 ","$5,284.62 ","$6,503.61 ",20141001
548,DRG,SEPTIC ARTHRITIS W MCC,N,"$2,404.82 ","$4,453.06 ","$4,179.46 ","$4,453.06 ",20141001
549,DRG,SEPTIC ARTHRITIS W CC,N,"$2,489.19 ","$4,238.65 ","$4,016.08 ","$4,238.65 ",20141001
550,DRG,SEPTIC ARTHRITIS W/O CC/MCC,N,"$2,236.52 ","$3,937.73 ","$4,455.74 ","$3,937.73 ",20141001
551,DRG,MEDICAL BACK PROBLEMS W MCC,N,"$2,777.66 ","$6,652.21 ","$5,428.49 ","$6,652.21 ",20141001
552,DRG,MEDICAL BACK PROBLEMS W/O MCC,N,"$2,854.62 ","$6,037.72 ","$5,299.44 ","$6,037.72 ",20141001
553,DRG,BONE DISEASES & ARTHROPATHIES W MCC,N,"$2,689.73 ","$6,190.40 ","$4,657.52 ","$6,190.40 ",20141001
554,DRG,BONE DISEASES & ARTHROPATHIES W/O MCC,N,"$2,334.48 ","$3,350.37 ","$4,451.05 ","$3,350.37 ",20141001
555,DRG,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,N,"$2,561.13 ","$6,409.10 ","$4,558.90 ","$6,409.10 ",20141001
556,DRG,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,N,"$2,435.75 ","$5,434.71 ","$4,111.41 ","$5,434.71 ",20141001
557,DRG,"TENDONITIS, MYOSITIS & BURSITIS W MCC",N,"$2,484.33 ","$5,282.01 ","$4,275.04 ","$5,282.01 ",20141001
558,DRG,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",N,"$2,411.07 ","$4,561.16 ","$3,931.11 ","$4,561.16 ",20141001
559,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",N,"$2,157.94 ","$3,720.06 ","$3,986.03 ","$3,720.06 ",20141001
560,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",N,"$2,215.73 ","$3,575.97 ","$3,950.91 ","$3,575.97 ",20141001
561,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC",N,"$1,720.76 ","$3,494.63 ","$3,072.74 ","$3,494.63 ",20141001
562,DRG,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",N,"$2,690.63 ","$6,163.06 ","$4,949.79 ","$6,163.06 ",20141001
563,DRG,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",N,"$3,019.17 ","$5,623.05 ","$5,306.11 ","$5,623.05 ",20141001
564,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,N,"$2,544.17 ","$5,188.93 ","$4,538.66 ","$5,188.93 ",20141001
565,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,N,"$2,605.24 ","$4,814.28 ","$4,682.50 ","$4,814.28 ",20141001
566,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,N,"$1,897.18 ","$3,532.51 ","$3,430.64 ","$3,532.51 ",20141001
570,DRG,SKIN DEBRIDEMENT W MCC,S,"$2,521.01 ","$4,666.10 ","$4,388.42 ","$4,666.10 ",20141001
571,DRG,SKIN DEBRIDEMENT W CC,S,"$2,544.20 ","$5,535.31 ","$4,263.28 ","$5,535.31 ",20141001
572,DRG,SKIN DEBRIDEMENT W/O CC/MCC,S,"$2,321.53 ","$5,979.69 ","$3,944.14 ","$5,979.69 ",20141001
573,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,S,"$2,533.02 ","$5,586.13 ","$4,758.20 ","$5,586.13 ",20141001
574,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,S,"$2,769.60 ","$6,060.24 ","$4,978.18 ","$6,060.24 ",20141001
575,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,S,"$2,591.93 ","$6,376.09 ","$3,973.72 ","$6,376.09 ",20141001
576,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,S,"$3,144.29 ","$11,499.10 ","$6,877.56 ","$11,499.10 ",20141001
577,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,S,"$4,120.18 ","$15,823.71 ","$8,085.32 ","$15,823.71 ",20141001
578,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,S,"$4,728.98 ","$21,962.89 ","$8,882.65 ","$21,962.89 ",20141001
579,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",S,"$2,647.86 ","$6,684.98 ","$5,027.08 ","$6,684.98 ",20141001
580,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",S,"$3,311.23 ","$11,461.52 ","$5,759.66 ","$11,461.52 ",20141001
581,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",S,"$3,394.04 ","$19,830.11 ","$6,132.12 ","$19,830.11 ",20141001
582,DRG,MASTECTOMY FOR MALIGNANCY W CC/MCC,S,"$3,547.71 ","$22,479.32 ","$6,803.98 ","$22,479.32 ",20141001
583,DRG,MASTECTOMY FOR MALIGNANCY W/O CC/MCC,S,"$3,177.35 ","$27,259.09 ","$5,982.09 ","$27,259.09 ",20141001
584,DRG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",S,"$3,238.54 ","$13,946.62 ","$5,986.55 ","$13,946.62 ",20141001
585,DRG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC",S,"$3,181.69 ","$25,204.52 ","$7,411.43 ","$25,204.52 ",20141001
592,DRG,SKIN ULCERS W MCC,N,"$2,338.08 ","$3,373.48 ","$3,770.71 ","$3,373.48 ",20141001
593,DRG,SKIN ULCERS W CC,N,"$2,395.43 ","$3,507.11 ","$3,776.84 ","$3,507.11 ",20141001
594,DRG,SKIN ULCERS W/O CC/MCC,N,"$1,770.42 ","$2,522.68 ","$3,018.05 ","$2,522.68 ",20141001
595,DRG,MAJOR SKIN DISORDERS W MCC,N,"$2,940.28 ","$6,455.74 ","$6,490.34 ","$6,455.74 ",20141001
596,DRG,MAJOR SKIN DISORDERS W/O MCC,N,"$2,928.63 ","$4,616.56 ","$5,435.09 ","$4,616.56 ",20141001
597,DRG,MALIGNANT BREAST DISORDERS W MCC,N,"$2,692.79 ","$5,759.84 ","$4,993.17 ","$5,759.84 ",20141001
598,DRG,MALIGNANT BREAST DISORDERS W CC,N,"$2,723.30 ","$4,896.92 ","$4,704.22 ","$4,896.92 ",20141001
599,DRG,MALIGNANT BREAST DISORDERS W/O CC/MCC,N,"$2,329.57 ","$4,381.21 ","$3,559.13 ","$4,381.21 ",20141001
600,DRG,NON-MALIGNANT BREAST DISORDERS W CC/MCC,N,"$2,361.97 ","$4,612.44 ","$3,888.26 ","$4,612.44 ",20141001
601,DRG,NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,N,"$2,540.44 ","$4,664.30 ","$4,232.16 ","$4,664.30 ",20141001
602,DRG,CELLULITIS W MCC,N,"$2,464.01 ","$4,914.21 ","$4,235.55 ","$4,914.21 ",20141001
603,DRG,CELLULITIS W/O MCC,N,"$2,377.10 ","$3,957.88 ","$3,877.36 ","$3,957.88 ",20141001
604,DRG,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W MCC",N,"$2,950.69 ","$7,066.35 ","$5,300.03 ","$7,066.35 ",20141001
605,DRG,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",N,"$3,255.07 ","$7,405.44 ","$5,733.94 ","$7,405.44 ",20141001
606,DRG,MINOR SKIN DISORDERS W MCC,N,"$2,838.51 ","$5,566.73 ","$5,364.43 ","$5,566.73 ",20141001
607,DRG,MINOR SKIN DISORDERS W/O MCC,N,"$2,674.85 ","$4,256.37 ","$4,551.45 ","$4,256.37 ",20141001
614,DRG,ADRENAL & PITUITARY PROCEDURES W CC/MCC,S,"$3,149.62 ","$15,945.95 ","$6,391.22 ","$15,945.95 ",20141001
615,DRG,ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,S,"$3,154.04 ","$22,701.63 ","$6,179.38 ","$22,701.63 ",20141001
616,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC",S,"$2,557.69 ","$7,476.29 ","$4,667.06 ","$7,476.29 ",20141001
617,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",S,"$2,528.42 ","$7,192.31 ","$4,020.63 ","$7,192.31 ",20141001
618,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W/O CC/MCC",S,"$2,432.25 ","$6,687.43 ","$4,263.16 ","$6,687.43 ",20141001
619,DRG,O.R. PROCEDURES FOR OBESITY W MCC,S,"$2,869.59 ","$18,304.16 ","$5,843.65 ","$18,304.16 ",20141001
620,DRG,O.R. PROCEDURES FOR OBESITY W CC,S,"$2,825.35 ","$24,685.13 ","$5,426.19 ","$24,685.13 ",20141001
621,DRG,O.R. PROCEDURES FOR OBESITY W/O CC/MCC,S,"$2,640.63 ","$30,584.79 ","$4,496.65 ","$30,584.79 ",20141001
622,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W MCC",S,"$2,986.43 ","$6,284.22 ","$5,054.87 ","$6,284.22 ",20141001
623,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W CC",S,"$3,108.50 ","$6,709.14 ","$5,164.27 ","$6,709.14 ",20141001
624,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W/O CC/MCC",S,"$4,635.29 ","$12,009.36 ","$8,884.48 ","$12,009.36 ",20141001
625,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W MCC",S,"$2,751.10 ","$12,134.39 ","$5,245.81 ","$12,134.39 ",20141001
626,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W CC",S,"$3,294.13 ","$19,282.17 ","$5,813.92 ","$19,282.17 ",20141001
627,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC",S,"$2,920.31 ","$25,526.15 ","$5,002.82 ","$25,526.15 ",20141001
628,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W MCC",S,"$2,854.92 ","$9,182.01 ","$4,855.93 ","$9,182.01 ",20141001
629,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W CC",S,"$2,871.06 ","$8,066.04 ","$4,573.83 ","$8,066.04 ",20141001
630,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W/O CC/MCC",S,"$2,990.40 ","$12,662.31 ","$5,142.45 ","$12,662.31 ",20141001
637,DRG,DIABETES W MCC,N,"$2,576.95 ","$5,836.82 ","$4,709.03 ","$5,836.82 ",20141001
638,DRG,DIABETES W CC,N,"$2,581.13 ","$4,839.68 ","$4,509.60 ","$4,839.68 ",20141001
639,DRG,DIABETES W/O CC/MCC,N,"$2,498.68 ","$4,727.18 ","$4,320.27 ","$4,727.18 ",20141001
640,DRG,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",N,"$2,571.69 ","$5,701.48 ","$4,529.16 ","$5,701.48 ",20141001
641,DRG,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",N,"$2,420.39 ","$4,634.07 ","$4,172.06 ","$4,634.07 ",20141001
642,DRG,INBORN AND OTHER DISORDERS OF METABOLISM,N,"$2,529.49 ","$7,385.93 ","$4,718.04 ","$7,385.93 ",20141001
643,DRG,ENDOCRINE DISORDERS W MCC,N,"$2,724.94 ","$5,846.61 ","$4,918.15 ","$5,846.61 ",20141001
644,DRG,ENDOCRINE DISORDERS W CC,N,"$2,851.55 ","$5,272.06 ","$4,726.29 ","$5,272.06 ",20141001
645,DRG,ENDOCRINE DISORDERS W/O CC/MCC,N,"$3,014.45 ","$5,890.36 ","$5,053.23 ","$5,890.36 ",20141001
652,DRG,KIDNEY TRANSPLANT,S,"$3,477.44 ","$37,786.65 ","$7,174.47 ","$37,786.65 ",20141001
653,DRG,MAJOR BLADDER PROCEDURES W MCC,S,"$3,165.65 ","$12,130.12 ","$5,953.00 ","$12,130.12 ",20141001
654,DRG,MAJOR BLADDER PROCEDURES W CC,S,"$2,970.00 ","$11,829.01 ","$5,299.41 ","$11,829.01 ",20141001
655,DRG,MAJOR BLADDER PROCEDURES W/O CC/MCC,S,"$3,202.90 ","$14,828.11 ","$5,752.78 ","$14,828.11 ",20141001
