Version 3.15 Update - Outpatient Facility,,,,,,,,,,,,,
,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,Service Category Code,Multiple Surgery Indicator,Primary/Pass-Through Indicator,Unit Charge,Base Charge,Unit Type,Inpatient Indicator,Skilled Nursing Facility Indicator,Start Date,End Date
82615,CPT,CSTINE&HOMOCSTINE URINE QUALITATIVE,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
82626,CPT,DEHYDROEPIANDROSTERONE,,30,,,$467.10 ,$0.00 ,1,0,1,20141001,
82627,CPT,DEHYDROEPIANDROSTERONE-SULFATE,,30,,,$412.15 ,$0.00 ,1,0,1,20141001,
82633,CPT,DESOXYCORTICOSTERONE 11-,,30,,,$446.50 ,$0.00 ,1,0,1,20141001,
82634,CPT,DEOXYCORTISOL 11-,,30,,,$446.50 ,$0.00 ,1,0,1,20141001,
82638,CPT,ASSAY OF DIBUCAINE NUMBER,,30,,,$192.34 ,$0.00 ,1,0,1,20141001,
82646,CPT,ASSAY OF DIHYDROCODEINONE,,30,,,$370.94 ,$0.00 ,1,0,1,20141001,
82649,CPT,ASSAY OF DIHYDROMORPHINONE,,30,,,$343.46 ,$0.00 ,1,0,1,20141001,
82651,CPT,ASSAY OF DIHYDROTSTOSTERONE,,30,,,$412.15 ,$0.00 ,1,0,1,20141001,
82652,CPT,1 25 DIHYDROXY INCLUDES FRACTIONS IF PERFORMED,,30,,,$549.53 ,$0.00 ,1,0,1,20141001,
82654,CPT,ASSAY OF DIMETHADIONE,,30,,,$370.94 ,$0.00 ,1,0,1,20141001,
82656,CPT,ELASTASE PANCREATIC FECAL QUAL/SEMI-QUAN,,30,,,$526.00 ,$0.00 ,1,0,1,20141001,
82657,CPT,NZYM ACTIV BLD CELLS/TISS NONRADACT SUBSTRATE EA,,30,,,$297.82 ,$0.00 ,1,0,1,20141001,
82658,CPT,NZYM ACTV BLOOD CELLS/TISS RADACT SUBSTRATE EA,,30,,,$412.15 ,$0.00 ,1,0,1,20141001,
82664,CPT,ELCTROPHORETIC TECHNIQUE NOT ELSEWHERE SPECIFIED,,30,,,$315.98 ,$0.00 ,1,0,1,20141001,
82666,CPT,ASSAY OF EPIANDROSTERONE,,30,,,$357.20 ,$0.00 ,1,0,1,20141001,
82668,CPT,ASSAY OF ERYTHROPOIETIN,,30,,,$446.50 ,$0.00 ,1,0,1,20141001,
82670,CPT,ASSAY OF ESTRADIOL,,30,,,$322.85 ,$0.00 ,1,0,1,20141001,
82671,CPT,ASSAY OF ESTROGENS FRACTIONATED,,30,,,$604.49 ,$0.00 ,1,0,1,20141001,
82672,CPT,ASSAY OF ESTROGENS TOTAL,,30,,,$412.15 ,$0.00 ,1,0,1,20141001,
82677,CPT,ASSAY OF ESTRIOL,,30,,,$295.37 ,$0.00 ,1,0,1,20141001,
82679,CPT,ASSAY OF ESTRONE,,30,,,$412.15 ,$0.00 ,1,0,1,20141001,
82690,CPT,ASSAY OF ETHCHLORVYNOL,,30,,,$240.42 ,$0.00 ,1,0,1,20141001,
82693,CPT,ASSAY OF ETHYLENE GLYCOL,,30,,,$322.85 ,$0.00 ,1,0,1,20141001,
82696,CPT,ASSAY OF ETIOCHOLANOLONE,,30,,,$412.15 ,$0.00 ,1,0,1,20141001,
82705,CPT,FAT/LIPIDS FECES QUALITATIVE,,30,,,$151.12 ,$0.00 ,1,0,1,20141001,
82710,CPT,FAT/LIPIDS FECES QUANTITATIVE,,30,,,$336.59 ,$0.00 ,1,0,1,20141001,
82715,CPT,FAT DIFFIAL FECES QUANTITATIVE,,30,,,$164.86 ,$0.00 ,1,0,1,20141001,
82725,CPT,FATTY ACIDS NONESTERIFIED,,30,,,$137.38 ,$0.00 ,1,0,1,20141001,
82726,CPT,VERY LONG CHAIN FATTY ACIDS,,30,,,$596.34 ,$0.00 ,1,0,1,20141001,
82728,CPT,ASSAY OF FERRITIN,,30,,,$254.16 ,$0.00 ,1,0,1,20141001,
82731,CPT,FTL FIBRONECTIN CERVICOVAG SECRETIONS SEMI-QUAN,,30,,,$412.15 ,$0.00 ,1,0,1,20141001,
82735,CPT,ASSAY OF FLUORIDE,,30,,,$281.64 ,$0.00 ,1,0,1,20141001,
82742,CPT,ASSAY OF FLURAZEPAM,,30,,,$336.59 ,$0.00 ,1,0,1,20141001,
82746,CPT,ASSAY OF FOLIC ACID SERUM,,30,,,$281.64 ,$0.00 ,1,0,1,20141001,
82747,CPT,ASSAY OF FOLIC ACID RBC,,30,,,$336.59 ,$0.00 ,1,0,1,20141001,
82757,CPT,ASSAY OF FRUCTOSE SEMEN,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
82759,CPT,ASSAY OF GALACTOKINASE RBC,,30,,,$261.03 ,$0.00 ,1,0,1,20141001,
82760,CPT,ASSAY OF GALACTOSE,,30,,,$164.86 ,$0.00 ,1,0,1,20141001,
82775,CPT,GALACTOSE-1-PHOSPHATE URIDYL TRANSFERASE QUAN,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
82776,CPT,GALACTOSE-1-PHOSPHATE URIDYL TRANSFERASE SCREEN,,30,,,$89.30 ,$0.00 ,1,0,1,20141001,
82777,CPT,GALECTIN 3,,30,,,$109.39 ,$0.00 ,1,0,1,20141001,
82784,CPT,ASSAY OF GAMMAGLOBULIN IGA IGD IGG IGM EACH,,30,,,$219.81 ,$0.00 ,1,0,1,20141001,
82785,CPT,ASSAY OF GAMMAGLOBULIN IGE,,30,,,$281.64 ,$0.00 ,1,0,1,20141001,
82787,CPT,GAMMAGLOBULIN IMMUNOGLOBULIN SUBCLASSES,,30,,,$618.23 ,$0.00 ,1,0,1,20141001,
82800,CPT,GASES BLOOD PH ONLY,,30,,,$144.25 ,$0.00 ,1,0,1,20141001,
82803,CPT,BLOOD GASES ANY COMBINATION PH PCO2 PO2 CO2 HCO3,,30,,,$315.98 ,$0.00 ,1,0,1,20141001,
82805,CPT,GASES BLOOD PH DIRECT MEAS XCPT PULSE OXIMITRY,,30,,,$322.85 ,$0.00 ,1,0,1,20141001,
82810,CPT,GASES BLOOD O2 SATURATION ONLY DIRECT MEAS,,30,,,$178.60 ,$0.00 ,1,0,1,20141001,
82820,CPT,HGB-O2 AFFINITY PO2 50% SATURATION OXYGEN,,30,,,$212.94 ,$0.00 ,1,0,1,20141001,
82930,CPT,GASTRIC ACID ANALYIS W/PH EACH SPECIMEN,,30,,,$116.78 ,$0.00 ,1,0,1,20141001,
82938,CPT,GASTRIN AFTER SECRETIN STIMULATION,,30,,,$364.07 ,$0.00 ,1,0,1,20141001,
82941,CPT,ASSAY OF GASTRIN,,30,,,$322.85 ,$0.00 ,1,0,1,20141001,
82943,CPT,ASSAY OF GLUCAGON,,30,,,$370.94 ,$0.00 ,1,0,1,20141001,
82945,CPT,GLUCOSE BODY FLUID OTHER THAN BLOOD,,30,,,$226.68 ,$0.00 ,1,0,1,20141001,
82946,CPT,GLUCOSE TOLERANCE TEST,,30,,,$199.21 ,$0.00 ,1,0,1,20141001,
82947,CPT,GLUCOSE QUANTITATIVE BLOOD XCPT REAGENT STRIP,,30,,,$89.30 ,$0.00 ,1,0,1,20141001,
82948,CPT,GLUCOSE BLOOD REAGENT STRIP,,30,,,$68.69 ,$0.00 ,1,0,1,20141001,
82950,CPT,GLUCOSE POST GLUCOSE DOSE,,30,,,$116.78 ,$0.00 ,1,0,1,20141001,
82951,CPT,GLUCOSE TOLERANCE TEST GTT 3 SPECIMENS,,30,,,$247.29 ,$0.00 ,1,0,1,20141001,
82952,CPT,GLUCOSE TOLERANCE EA ADDL BEYOND 3 SPECIMENS,,30,,,$75.56 ,$0.00 ,1,0,1,20141001,
82953,CPT,GLUC TOLBUTAMIDE TOLERANCE TST,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
82955,CPT,GLUC-6-PHOSPHATE DEHYDROGENASE QUANTITATIVE,,30,,,$247.29 ,$0.00 ,1,0,1,20141001,
82960,CPT,GLUC-6-PHOSPHATE DEHYDROGENASE SCREEN,,30,,,$130.51 ,$0.00 ,1,0,1,20141001,
82962,CPT,GLUC BLD GLUC MNTR DEV CLEARED FDA SPEC HOME USE,,30,,,$68.69 ,$0.00 ,1,0,1,20141001,
82963,CPT,ASSAY OF GLUCOSIDASE BETA,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
82965,CPT,ASSAY OF GLUTAMATE DEHYDROGENASE,,30,,,$96.17 ,$0.00 ,1,0,1,20141001,
82975,CPT,ASSAY OF GLUTAMINE,,30,,,$233.55 ,$0.00 ,1,0,1,20141001,
82977,CPT,ASSAY OF GLUTAMYLTRASE GAMMA,,30,,,$75.56 ,$0.00 ,1,0,1,20141001,
82978,CPT,ASSAY OF GLUTATHIONE,,30,,,$226.68 ,$0.00 ,1,0,1,20141001,
82979,CPT,ASSAY OF GLUTATHIONE REDUCTASE RBC,,30,,,$199.21 ,$0.00 ,1,0,1,20141001,
82980,CPT,ASSAY OF GLUTETHIMIDE,,30,,,$329.72 ,$0.00 ,1,0,1,20141001,
82985,CPT,ASSAY OF GLYCATED PROTEIN,,30,,,$137.38 ,$0.00 ,1,0,1,20141001,
83001,CPT,GONADOTROPIN FOLLICLE STIMULATING HORMONE,,30,,,$343.46 ,$0.00 ,1,0,1,20141001,
83002,CPT,GONADOTROPIN LUTEINIZING HORMONE,,30,,,$343.46 ,$0.00 ,1,0,1,20141001,
83003,CPT,ASSAY OF GROWTH HORMONE HUMAN,,30,,,$329.72 ,$0.00 ,1,0,1,20141001,
83008,CPT,ASSAY OF GUANOSINE MONOPHOSPHATE CYCLIC,,30,,,$343.46 ,$0.00 ,1,0,1,20141001,
83009,CPT,HPYLORI BLOOD ANAL UREASE ACT NON-RADACT ISOTOPE,,30,,,$468.97 ,$0.00 ,1,0,1,20141001,
83010,CPT,ASSAY OF HAPTOGLOBIN QUANTITATIVE,,30,,,$254.16 ,$0.00 ,1,0,1,20141001,
83012,CPT,ASSAY OF HAPTOGLOBIN PHENOTYPES,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
83013,CPT,HPYLORI BREATH ANAL UREASE ACT NON-RADACT ISTOPE,,30,,,$442.34 ,$0.00 ,1,0,1,20141001,
83014,CPT,HPYLORI DRUG ADMINISTRATION,,30,,,$96.11 ,$0.00 ,1,0,1,20141001,
83015,CPT,HEAVY METAL SCREEN,,30,,,$398.41 ,$0.00 ,1,0,1,20141001,
83018,CPT,HEAVY METAL QUANTIATIVE EACH,,30,,,$398.41 ,$0.00 ,1,0,1,20141001,
83020,CPT,HEMOGLOBIN FRACTJ/QUANTJ ELECTROPHORESIS,,30,,,$240.42 ,$0.00 ,1,0,1,20141001,
83021,CPT,HEMOGLOBIN FRACTJ/QUANTJ CHROMOTOGRAPHY,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
83026,CPT,HEMOGLOBIN COPPER SULFATE METHOD NON-AUTOMATED,,30,,,$48.08 ,$0.00 ,1,0,1,20141001,
83030,CPT,HEMOGLOBIN F FETAL CHEMICAL,,30,,,$151.12 ,$0.00 ,1,0,1,20141001,
83033,CPT,HEMOGLOBIN F FETAL QUALITATIVE,,30,,,$109.91 ,$0.00 ,1,0,1,20141001,
83036,CPT,HEMOGLOBIN GLYCOSYLATED A1C,,30,,,$185.47 ,$0.00 ,1,0,1,20141001,
83037,CPT,HGB GLYCOSYLATED DEVICE CLEARED FDA HOME USE,,30,,,$164.86 ,$0.00 ,1,0,1,20141001,
83045,CPT,HEMOGLOBIN METHEMOGLOBIN QUALITATIVE,,30,,,$89.30 ,$0.00 ,1,0,1,20141001,
83050,CPT,HEMOGLOBIN METHEMOGLOBIN QUANTITATIVE,,30,,,$116.78 ,$0.00 ,1,0,1,20141001,
83051,CPT,ASSAY OF HEMOGLOBIN PLASMA,,30,,,$116.78 ,$0.00 ,1,0,1,20141001,
83055,CPT,HEMOGLOBIN SULFHEMOGLOBIN QUALITATIVE,,30,,,$116.78 ,$0.00 ,1,0,1,20141001,
83060,CPT,HEMOGLOBIN SULFHEMOGLOBIN QUANTITATIVE,,30,,,$171.73 ,$0.00 ,1,0,1,20141001,
83065,CPT,HEMOGLOBIN THERMOLABILE,,30,,,$137.38 ,$0.00 ,1,0,1,20141001,
83068,CPT,HEMOGLOBIN UNSTABLE SCREEN,,30,,,$116.78 ,$0.00 ,1,0,1,20141001,
83069,CPT,ASSAY OF HEMOGLOBIN URINE,,30,,,$82.43 ,$0.00 ,1,0,1,20141001,
83070,CPT,ASSAY OF HEMOSIDERIN QUALITATIVE,,30,,,$96.17 ,$0.00 ,1,0,1,20141001,
83071,CPT,ASSAY OF HEMOSIDERIN QUANTITATIVE,,30,,,$96.17 ,$0.00 ,1,0,1,20141001,
83080,CPT,ASSAY OF B-HEXOSAMINIDASE EACH ASSAY,,30,,,$233.55 ,$0.00 ,1,0,1,20141001,
83088,CPT,ASSAY OF HISTAMINE,,30,,,$467.10 ,$0.00 ,1,0,1,20141001,
83090,CPT,ASSAY OF HOMOCYSTEINE,,30,,,$261.03 ,$0.00 ,1,0,1,20141001,
83150,CPT,ASSAY OF HOMOVANILLIC ACID,,30,,,$274.77 ,$0.00 ,1,0,1,20141001,
83491,CPT,HYDROXYCORTICOSTEROIDS 17,,30,,,$377.80 ,$0.00 ,1,0,1,20141001,
83497,CPT,ASSAY OF HYDROXYINDOLACETIC ACID 5-HIAA,,30,,,$302.24 ,$0.00 ,1,0,1,20141001,
83498,CPT,ASSAY OF HYDROXYPROGESTERONE 17-D,,30,,,$439.63 ,$0.00 ,1,0,1,20141001,
83499,CPT,ASSAY OF HYDROXYPROGESTERONE 20-,,30,,,$367.50 ,$0.00 ,1,0,1,20141001,
83500,CPT,ASSAY OF HYDROXYPROLINE FREE,,30,,,$336.59 ,$0.00 ,1,0,1,20141001,
83505,CPT,ASSAY OF HYDROXYPROLINE TOTAL,,30,,,$446.50 ,$0.00 ,1,0,1,20141001,
83516,CPT,IMMUNOASSAY ANALYTE QUAL/SEMIQUAL MULTIPLE STEP,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
83518,CPT,IMMUNOASSAY ANALYTE QUAL/SEMIQUAL SINGLE STEP,,30,,,$137.38 ,$0.00 ,1,0,1,20141001,
83519,CPT,IMMUNOASSAY ANALYTE QUANT RADIOIMMUNOASSAY,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
83520,CPT,IMMUNOASSAY ANALYTE QUANTITATIVE NOS,,30,,,$233.55 ,$0.00 ,1,0,1,20141001,
83525,CPT,ASSAY OF INSULIN TOTAL,,30,,,$261.03 ,$0.00 ,1,0,1,20141001,
83527,CPT,ASSAY OF INSULIN FREE,,30,,,$295.37 ,$0.00 ,1,0,1,20141001,
83528,CPT,ASSAY OF INTRINSIC FACTOR,,30,,,$343.46 ,$0.00 ,1,0,1,20141001,
83540,CPT,ASSAY OF IRON,,30,,,$75.56 ,$0.00 ,1,0,1,20141001,
83550,CPT,IRON BINDING CAPACITY,,30,,,$116.78 ,$0.00 ,1,0,1,20141001,
83570,CPT,ISOCITRIC DEHYDROGENASE,,30,,,$178.60 ,$0.00 ,1,0,1,20141001,
83582,CPT,ASSAY OF KETOGENIC STEROIDS FRACTIONATION,,30,,,$274.77 ,$0.00 ,1,0,1,20141001,
83586,CPT,ASSAY OF KETOSTEROIDS 17- TOTAL,,30,,,$274.77 ,$0.00 ,1,0,1,20141001,
83593,CPT,KETOSTEROIDS 17- FRACTIONATION,,30,,,$535.80 ,$0.00 ,1,0,1,20141001,
83605,CPT,ASSAY OF LACTATE,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
83615,CPT,LACTATE DEHYDROGENASE LDH,,30,,,$75.56 ,$0.00 ,1,0,1,20141001,
83625,CPT,LACTATE DEHYDROGENASE ISOENZYMES SEP&QUAN,,30,,,$254.16 ,$0.00 ,1,0,1,20141001,
83630,CPT,LACTOFERRIN FECAL QUALITATIVE,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
83631,CPT,LACTOFERRIN FECAL QUANTITATIVE,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
83632,CPT,LACTOGEN HPL HUMAN CHORIONIC SOMATOMAMMOTROPIN,,30,,,$439.63 ,$0.00 ,1,0,1,20141001,
83633,CPT,LACTOSE URINE QUALITATIVE,,30,,,$103.04 ,$0.00 ,1,0,1,20141001,
83634,CPT,LACTOSE URINE QUANTITATIVE,,30,,,$164.86 ,$0.00 ,1,0,1,20141001,
83655,CPT,ASSAY OF LEAD,,30,,,$171.73 ,$0.00 ,1,0,1,20141001,
83661,CPT,FETAL LUNG MATURITY LECITHIN SPHINGOMYELIN RATIO,,30,,,$590.75 ,$0.00 ,1,0,1,20141001,
83662,CPT,FETAL LUNG MATURITY FOAM STABILITY TEST,,30,,,$192.34 ,$0.00 ,1,0,1,20141001,
83663,CPT,FETAL LUNG MATURITY FLUORESCENCE POLARIZATION,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
83664,CPT,FETAL LUNG MATURITY LAMELLAR BODY DENSITY,,30,,,$178.60 ,$0.00 ,1,0,1,20141001,
83670,CPT,LEUCINE AMINOPEPTIDASE LAP,,30,,,$267.90 ,$0.00 ,1,0,1,20141001,
83690,CPT,ASSAY OF LIPASE,,30,,,$151.12 ,$0.00 ,1,0,1,20141001,
83695,CPT,LIPOPROTEIN A,,30,,,$157.99 ,$0.00 ,1,0,1,20141001,
83698,CPT,LIPOPROTEIN-ASSOCIATED PHOSPHOLIPASE A2,,30,,,$240.42 ,$0.00 ,1,0,1,20141001,
83700,CPT,LIPOPROTEIN BLOOD ELECTROPHORECTIC SEP&QUAN,,30,,,$212.94 ,$0.00 ,1,0,1,20141001,
83701,CPT,LIPOPROTEIN BLOOD HIGH RESOLTJ&QUANTJ SUBCLASS,,30,,,$288.51 ,$0.00 ,1,0,1,20141001,
83704,CPT,LIPOPROTEIN BLOOD QUAN NUMBERS&SUBCLASSES,,30,,,$322.85 ,$0.00 ,1,0,1,20141001,
83718,CPT,LIPOPROTEIN DIR MEAS HIGH DENSITY CHOLESTEROL,,30,,,$130.51 ,$0.00 ,1,0,1,20141001,
83719,CPT,LIPOPROTEIN DIRECT MEASSUREMENT VLDL CHOLESTEROL,,30,,,$157.99 ,$0.00 ,1,0,1,20141001,
83721,CPT,LIPOPROTEIN DIRECT MEASUREMENT LDL CHOLESTEROL,,30,,,$137.38 ,$0.00 ,1,0,1,20141001,
83727,CPT,LUTEINIZING RELEASING FACTOR,,30,,,$377.80 ,$0.00 ,1,0,1,20141001,
83735,CPT,ASSAY OF MAGNESIUM,,30,,,$109.91 ,$0.00 ,1,0,1,20141001,
83775,CPT,ASSAY OF MALATE DEHYDROGENASE,,30,,,$157.99 ,$0.00 ,1,0,1,20141001,
83785,CPT,ASSAY OF MANGANESE,,30,,,$274.77 ,$0.00 ,1,0,1,20141001,
83788,CPT,MASS SPECT&TANDEM MASS SPECT ANAL QUAL EA SPEC,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
83789,CPT,MASS SPECT&TANDEM MASS SPECT ANAL QUAN EA SPEC,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
83805,CPT,ASSAY OF MEPROBAMATE,,30,,,$343.46 ,$0.00 ,1,0,1,20141001,
83825,CPT,ASSAY OF MERCURY QUANTITATIVE,,30,,,$288.51 ,$0.00 ,1,0,1,20141001,
83835,CPT,METANEPHRINES,,30,,,$425.89 ,$0.00 ,1,0,1,20141001,
83840,CPT,METHADONE,,30,,,$302.24 ,$0.00 ,1,0,1,20141001,
83857,CPT,METHEMALBUMIN,,30,,,$192.34 ,$0.00 ,1,0,1,20141001,
83858,CPT,METHSUXIMIDE,,30,,,$288.51 ,$0.00 ,1,0,1,20141001,
83864,CPT,MUCOPOLYSACCHARIDES ACID QUANTITATIVE,,30,,,$357.20 ,$0.00 ,1,0,1,20141001,
83866,CPT,MUCOPOLYSACCHARIDES ACID SCREEN,,30,,,$192.34 ,$0.00 ,1,0,1,20141001,
83872,CPT,MUCIN SYNOVIAL FLUID ROPES TEST,,30,,,$123.65 ,$0.00 ,1,0,1,20141001,
83873,CPT,MYELIN BASIC PROTEIN CEREBROSPINAL FLUID,,30,,,$343.46 ,$0.00 ,1,0,1,20141001,
83874,CPT,MYOGLOBIN,,30,,,$247.29 ,$0.00 ,1,0,1,20141001,
83876,CPT,MYELOPEROXIDASE MPO,,30,,,$377.80 ,$0.00 ,1,0,1,20141001,
83880,CPT,NATRIURETIC PEPTIDE,,30,,,$412.15 ,$0.00 ,1,0,1,20141001,
83883,CPT,ASSAY OF NEPHELOMETRY EACH ANALYTE NES,,30,,,$254.16 ,$0.00 ,1,0,1,20141001,
83885,CPT,ASSAY OF NICKEL,,30,,,$233.55 ,$0.00 ,1,0,1,20141001,
83887,CPT,ASSAY OF NICOTINE,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
83915,CPT,ASSAY OF NUCLEOTIDASE 5'-,,30,,,$219.81 ,$0.00 ,1,0,1,20141001,
83916,CPT,OLIGOCLONAL IMMUNE,,30,,,$377.80 ,$0.00 ,1,0,1,20141001,
83918,CPT,ORGANIC ACIDS TOTAL QUANTITATIVE EACH SPECIMEN,,30,,,$412.15 ,$0.00 ,1,0,1,20141001,
83919,CPT,ORGANIC ACIDS QUALITATIVE EACH SPECIMEN,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
83921,CPT,ORGANIC ACID 1 QUANTITATIVE,,30,,,$274.77 ,$0.00 ,1,0,1,20141001,
83925,CPT,OPIATE(S) DRUG AND METABOLITES EACH PROCEDURE,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
83930,CPT,ASSAY OF OSMOLALITY BLOOD,,30,,,$130.51 ,$0.00 ,1,0,1,20141001,
83935,CPT,ASSAY OF OSMOLALITY URINE,,30,,,$171.73 ,$0.00 ,1,0,1,20141001,
83937,CPT,ASSAY OF OSTEOCALCIN,,30,,,$515.19 ,$0.00 ,1,0,1,20141001,
83945,CPT,ASSAY OF OXALATE,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
83950,CPT,ONCOPROTEIN HER-2/NEU,,30,,,"$1,099.07 ",$0.00 ,1,0,1,20141001,
83951,CPT,ONCOPROTEIN DES-GAMMA-CARBOXY-PROTHROMBIN DCP,,30,,,"$1,099.07 ",$0.00 ,1,0,1,20141001,
83970,CPT,ASSAY OF PARATHORMONE,,30,,,$625.09 ,$0.00 ,1,0,1,20141001,
83986,CPT,PH BODY FLUID NOT ELSEWHERE SPECIFIED,,30,,,$68.69 ,$0.00 ,1,0,1,20141001,
83987,CPT,PH EXHALED BREATH CONDENSATE,,30,,,$68.69 ,$0.00 ,1,0,1,20141001,
83992,CPT,ASSAY OF PHENCYCLIDINE,,30,,,$343.46 ,$0.00 ,1,0,1,20141001,
83993,CPT,ASSAY OF CALPROTECTIN FECAL,,30,,,$370.94 ,$0.00 ,1,0,1,20141001,
84022,CPT,ASSAY OF PHENOTHIAZINE,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
84030,CPT,ASSAY OF PHENYLALANINE BLOOD,,30,,,$109.91 ,$0.00 ,1,0,1,20141001,
84035,CPT,ASSAY OF PHENYLKETONES QUALITATIVE,,30,,,$79.00 ,$0.00 ,1,0,1,20141001,
84060,CPT,ASSAY OF PHOSPHATASE ACID TOTAL,,30,,,$199.21 ,$0.00 ,1,0,1,20141001,
84061,CPT,PHOSPHATASE ACID FORENSIC EXAMINATION,,30,,,$240.42 ,$0.00 ,1,0,1,20141001,
84066,CPT,ASSAY OF PHOSPHATASE ACID PROSTATIC,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
84075,CPT,ASSAY OF PHOSPHATASE ALKALINE,,30,,,$68.69 ,$0.00 ,1,0,1,20141001,
84078,CPT,ASSAY OF PHOSPHATASE ALKALINE HEAT STABLE,,30,,,$178.60 ,$0.00 ,1,0,1,20141001,
84080,CPT,ASSAY OF PHOSPHATASE ALKALINE ISOENZYMES,,30,,,$295.37 ,$0.00 ,1,0,1,20141001,
84081,CPT,PHOSPHATIDYLGLYCEROL,,30,,,$425.89 ,$0.00 ,1,0,1,20141001,
84085,CPT,PHOSPHOGLUCONATE 6-DEHYD RBC,,30,,,$171.73 ,$0.00 ,1,0,1,20141001,
84087,CPT,ASSAY OF PHOSPHOHEXOSE ISOMERASE,,30,,,$309.11 ,$0.00 ,1,0,1,20141001,
84100,CPT,ASSAY OF PHOSPHORUS INORGANIC,,30,,,$54.95 ,$0.00 ,1,0,1,20141001,
84105,CPT,ASSAY OF PHOSPHORUS INORGANIC URINE,,30,,,$109.91 ,$0.00 ,1,0,1,20141001,
84106,CPT,PORPHOBILINOGEN URINE QUALITATIVE,,30,,,$137.38 ,$0.00 ,1,0,1,20141001,
84110,CPT,ASSAY OF PORPHOBILINOGEN URINE QUANTITATIVE,,30,,,$199.21 ,$0.00 ,1,0,1,20141001,
84112,CPT,PLACENTAL ALPHA MICROGLOBULIN C/V QUAL,,30,,,$199.21 ,$0.00 ,1,0,1,20141001,
84119,CPT,PORPHYRINS URINE QUALITATAIVE,,30,,,$178.60 ,$0.00 ,1,0,1,20141001,
84120,CPT,PORPHYRINS URINE QUANTITATION & FRACTIONATION,,30,,,$322.85 ,$0.00 ,1,0,1,20141001,
84126,CPT,PORPHYRINS FECES QUANTITATIVE,,30,,,$364.07 ,$0.00 ,1,0,1,20141001,
84127,CPT,PORPHYRINS FECES QUALITATIVE,,30,,,$89.30 ,$0.00 ,1,0,1,20141001,
84132,CPT,POTASSIUM SERUM PLASMA/WHOLE BLOOD,,30,,,$61.82 ,$0.00 ,1,0,1,20141001,
84133,CPT,POTASSIUM URINE,,30,,,$89.30 ,$0.00 ,1,0,1,20141001,
84134,CPT,PREALBUMIN,,30,,,$212.94 ,$0.00 ,1,0,1,20141001,
84135,CPT,PREGNANEDIOL,,30,,,$261.03 ,$0.00 ,1,0,1,20141001,
84138,CPT,PREGNANETRIOL,,30,,,$288.51 ,$0.00 ,1,0,1,20141001,
84140,CPT,PREGNENOLONE,,30,,,$364.07 ,$0.00 ,1,0,1,20141001,
84143,CPT,17-HYDROXYPREGNENOLONE,,30,,,$425.89 ,$0.00 ,1,0,1,20141001,
84144,CPT,ASSAY OF PROGESTERONE,,30,,,$343.46 ,$0.00 ,1,0,1,20141001,
84145,CPT,PROCALCITONIN (PCT),,30,,,$328.86 ,$0.00 ,1,0,1,20141001,
84146,CPT,ASSAY OF PROLACTIN,,30,,,$343.46 ,$0.00 ,1,0,1,20141001,
84150,CPT,ASSAY OF PROSTAGLNDIN EACH,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
84152,CPT,ASSAY OF PROSTATE SPECIFIC ANTIGEN COMPLEXED,,30,,,$206.08 ,$0.00 ,1,0,1,20141001,
84153,CPT,ASSAY OF PROSTATE SPECIFIC ANTIGEN TOTAL,,30,,,$329.72 ,$0.00 ,1,0,1,20141001,
84154,CPT,ASSAY OF PROSTATE SPECIFIC ANTIGEN FREE,,30,,,$274.77 ,$0.00 ,1,0,1,20141001,
84155,CPT,PROTEIN XCPT REFRACTOMETRY SERUM PLASMA/WHL BLD,,30,,,$75.56 ,$0.00 ,1,0,1,20141001,
84156,CPT,PROTEIN TOTAL XCPT REFRACTOMETRY URINE,,30,,,$96.17 ,$0.00 ,1,0,1,20141001,
84157,CPT,PROTEIN TOTAL XCPT REFRACTOMETRY OTH SRC,,30,,,$89.30 ,$0.00 ,1,0,1,20141001,
84160,CPT,PROTEIN TOTAL REFRACTOMETRY ANY SRC,,30,,,$54.95 ,$0.00 ,1,0,1,20141001,
84163,CPT,PREGNANCY-ASSOCIATED PLASMA PROTEIN-A,,30,,,$138.95 ,$0.00 ,1,0,1,20141001,
