Version 3.23 - Inpatient Facility Charge Table,,,,,,,,
,,,,,,,,
Item Code,Code Type,Description,Charge Type Indicator,Standard Room and Board Per Diem,Standard Ancillary Charge Per Diem,ICU Room and Board Per Diem,ICU Ancillary Charge Per Diem,Start Date
434,DRG,CIRRHOSIS & ALCOHOLIC HEPATITIS W/O CC/MCC,N,"$3,142.99 ","$7,706.23 ","$5,313.59 ","$7,706.23 ",20180101
435,DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W MCC,N,"$3,211.36 ","$8,023.88 ","$5,386.26 ","$8,023.88 ",20180101
436,DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W CC,N,"$3,155.76 ","$7,360.14 ","$4,953.40 ","$7,360.14 ",20180101
437,DRG,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS W/O CC/MCC,N,"$2,296.31 ","$7,361.60 ","$3,628.95 ","$7,361.60 ",20180101
438,DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W MCC,N,"$2,727.89 ","$7,074.05 ","$4,926.67 ","$7,074.05 ",20180101
439,DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,N,"$2,605.27 ","$6,067.12 ","$4,380.23 ","$6,067.12 ",20180101
440,DRG,DISORDERS OF PANCREAS EXCEPT MALIGNANCY W/O CC/MCC,N,"$2,409.57 ","$6,089.51 ","$4,006.73 ","$6,089.51 ",20180101
441,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W MCC",N,"$3,067.56 ","$7,457.05 ","$5,627.98 ","$7,457.05 ",20180101
442,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W CC",N,"$2,987.89 ","$6,342.57 ","$4,965.60 ","$6,342.57 ",20180101
443,DRG,"DISORDERS OF LIVER EXCEPT MALIG,CIRR,ALC HEPA W/O CC/MCC",N,"$3,179.54 ","$7,228.19 ","$5,212.06 ","$7,228.19 ",20180101
444,DRG,DISORDERS OF THE BILIARY TRACT W MCC,N,"$3,189.26 ","$8,458.97 ","$5,478.09 ","$8,458.97 ",20180101
445,DRG,DISORDERS OF THE BILIARY TRACT W CC,N,"$3,236.46 ","$9,243.21 ","$5,153.32 ","$9,243.21 ",20180101
446,DRG,DISORDERS OF THE BILIARY TRACT W/O CC/MCC,N,"$3,284.03 ","$10,417.56 ","$5,206.10 ","$10,417.56 ",20180101
453,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W MCC,S,"$3,293.15 ","$34,735.43 ","$6,912.24 ","$34,735.43 ",20180101
454,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W CC,S,"$3,155.67 ","$49,656.81 ","$6,297.04 ","$49,656.81 ",20180101
455,DRG,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION W/O CC/MCC,S,"$2,727.35 ","$59,943.40 ","$5,289.49 ","$59,943.40 ",20180101
456,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W MCC,S,"$3,498.42 ","$29,382.72 ","$7,244.53 ","$29,382.72 ",20180101
457,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W CC,S,"$3,489.18 ","$40,616.22 ","$7,094.85 ","$40,616.22 ",20180101
458,DRG,SPINAL FUS EXC CERV W SPINAL CURV/MALIG/INFEC OR EXT FUS W/O CC/MCC,S,"$2,837.08 ","$50,674.97 ","$5,816.33 ","$50,674.97 ",20180101
459,DRG,SPINAL FUSION EXCEPT CERVICAL W MCC,S,"$3,070.68 ","$27,836.36 ","$6,347.15 ","$27,836.36 ",20180101
460,DRG,SPINAL FUSION EXCEPT CERVICAL W/O MCC,S,"$2,861.26 ","$43,163.31 ","$5,679.11 ","$43,163.31 ",20180101
461,DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W MCC,S,"$3,265.67 ","$23,882.67 ","$6,195.87 ","$23,882.67 ",20180101
462,DRG,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY W/O MCC,S,"$3,091.80 ","$33,673.30 ","$4,307.59 ","$33,673.30 ",20180101
463,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W MCC",S,"$3,537.41 ","$9,396.83 ","$6,450.12 ","$9,396.83 ",20180101
464,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W CC",S,"$3,302.06 ","$12,343.03 ","$6,086.57 ","$12,343.03 ",20180101
465,DRG,"WND DEBRID & SKN GRFT EXC HAND, FOR MUSCULO-CONN TISS DIS W/O CC/MCC",S,"$3,501.21 ","$18,900.68 ","$6,643.23 ","$18,900.68 ",20180101
466,DRG,REVISION OF HIP OR KNEE REPLACEMENT W MCC,S,"$2,977.30 ","$18,968.19 ","$5,665.35 ","$18,968.19 ",20180101
467,DRG,REVISION OF HIP OR KNEE REPLACEMENT W CC,S,"$2,985.24 ","$29,311.87 ","$5,198.34 ","$29,311.87 ",20180101
468,DRG,REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,S,"$2,982.30 ","$37,529.45 ","$5,131.68 ","$37,529.45 ",20180101
469,DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W MCC OR TOTAL ANKLE REPLACEMENT,S,"$3,360.94 ","$18,517.79 ","$6,386.80 ","$18,517.79 ",20180101
470,DRG,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,S,"$2,944.07 ","$27,441.77 ","$4,985.73 ","$27,441.77 ",20180101
471,DRG,CERVICAL SPINAL FUSION W MCC,S,"$3,324.67 ","$20,880.90 ","$6,935.44 ","$20,880.90 ",20180101
472,DRG,CERVICAL SPINAL FUSION W CC,S,"$3,360.54 ","$36,873.40 ","$6,611.72 ","$36,873.40 ",20180101
473,DRG,CERVICAL SPINAL FUSION W/O CC/MCC,S,"$2,834.62 ","$52,525.43 ","$5,863.61 ","$52,525.43 ",20180101
474,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W MCC,S,"$3,029.45 ","$9,127.96 ","$5,469.01 ","$9,127.96 ",20180101
475,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W CC,S,"$2,842.32 ","$8,399.78 ","$4,619.90 ","$8,399.78 ",20180101
476,DRG,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS W/O CC/MCC,S,"$2,868.27 ","$10,886.59 ","$4,832.94 ","$10,886.59 ",20180101
477,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC,S,"$3,223.62 ","$9,597.16 ","$5,394.59 ","$9,597.16 ",20180101
478,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC,S,"$3,076.04 ","$11,656.23 ","$4,897.88 ","$11,656.23 ",20180101
479,DRG,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC,S,"$3,148.19 ","$16,505.03 ","$5,149.81 ","$16,505.03 ",20180101
480,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W MCC,S,"$3,096.48 ","$13,089.46 ","$5,849.18 ","$13,089.46 ",20180101
481,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,S,"$3,088.69 ","$14,540.12 ","$5,297.85 ","$14,540.12 ",20180101
482,DRG,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W/O CC/MCC,S,"$3,280.15 ","$16,438.61 ","$5,498.41 ","$16,438.61 ",20180101
483,DRG,MAJOR JOINT/LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITIES,S,"$2,812.16 ","$43,247.05 ","$5,195.82 ","$43,247.05 ",20180101
485,DRG,KNEE PROCEDURES W PDX OF INFECTION W MCC,S,"$2,657.72 ","$9,293.23 ","$4,775.72 ","$9,293.23 ",20180101
486,DRG,KNEE PROCEDURES W PDX OF INFECTION W CC,S,"$2,679.23 ","$10,696.51 ","$4,403.95 ","$10,696.51 ",20180101
487,DRG,KNEE PROCEDURES W PDX OF INFECTION W/O CC/MCC,S,"$2,519.32 ","$11,189.95 ","$3,700.37 ","$11,189.95 ",20180101
488,DRG,KNEE PROCEDURES W/O PDX OF INFECTION W CC/MCC,S,"$2,861.26 ","$14,329.40 ","$5,203.82 ","$14,329.40 ",20180101
489,DRG,KNEE PROCEDURES W/O PDX OF INFECTION W/O CC/MCC,S,"$3,192.14 ","$21,880.83 ","$5,404.55 ","$21,880.83 ",20180101
492,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W MCC",S,"$3,043.78 ","$14,697.84 ","$5,846.21 ","$14,697.84 ",20180101
493,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W CC",S,"$3,106.06 ","$17,211.00 ","$5,282.70 ","$17,211.00 ",20180101
494,DRG,"LOWER EXTREM & HUMER PROC EXCEPT HIP,FOOT,FEMUR W/O CC/MCC",S,"$3,139.70 ","$21,021.01 ","$5,062.72 ","$21,021.01 ",20180101
495,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W MCC,S,"$3,700.99 ","$11,426.63 ","$6,775.41 ","$11,426.63 ",20180101
496,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W CC,S,"$3,240.76 ","$14,781.43 ","$5,921.39 ","$14,781.43 ",20180101
497,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES EXC HIP & FEMUR W/O CC/MCC,S,"$3,438.09 ","$23,493.05 ","$6,012.04 ","$23,493.05 ",20180101
498,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W CC/MCC,S,"$2,993.32 ","$10,857.80 ","$5,723.80 ","$10,857.80 ",20180101
499,DRG,LOCAL EXCISION & REMOVAL INT FIX DEVICES OF HIP & FEMUR W/O CC/MCC,S,"$3,116.56 ","$18,061.29 ","$4,577.33 ","$18,061.29 ",20180101
500,DRG,SOFT TISSUE PROCEDURES W MCC,S,"$3,253.74 ","$8,372.96 ","$5,874.98 ","$8,372.96 ",20180101
501,DRG,SOFT TISSUE PROCEDURES W CC,S,"$3,192.33 ","$10,230.35 ","$5,479.29 ","$10,230.35 ",20180101
502,DRG,SOFT TISSUE PROCEDURES W/O CC/MCC,S,"$3,435.11 ","$17,112.74 ","$5,719.43 ","$17,112.74 ",20180101
503,DRG,FOOT PROCEDURES W MCC,S,"$3,069.03 ","$8,290.27 ","$4,861.65 ","$8,290.27 ",20180101
504,DRG,FOOT PROCEDURES W CC,S,"$3,251.93 ","$9,954.25 ","$5,067.69 ","$9,954.25 ",20180101
505,DRG,FOOT PROCEDURES W/O CC/MCC,S,"$3,597.30 ","$17,135.59 ","$5,438.61 ","$17,135.59 ",20180101
506,DRG,MAJOR THUMB OR JOINT PROCEDURES,S,"$2,886.30 ","$9,935.96 ","$4,950.70 ","$9,935.96 ",20180101
507,DRG,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W CC/MCC,S,"$3,300.17 ","$12,825.10 ","$5,099.55 ","$12,825.10 ",20180101
508,DRG,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES W/O CC/MCC,S,"$3,083.92 ","$23,772.36 ","$5,235.61 ","$23,772.36 ",20180101
509,DRG,ARTHROSCOPY,S,"$3,135.24 ","$12,269.63 ","$6,215.45 ","$12,269.63 ",20180101
510,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W MCC",S,"$3,258.79 ","$16,235.70 ","$6,473.58 ","$16,235.70 ",20180101
511,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W CC",S,"$3,356.08 ","$18,936.60 ","$5,813.07 ","$18,936.60 ",20180101
512,DRG,"SHOULDER,ELBOW OR FOREARM PROC,EXC MAJOR JOINT PROC W/O CC/MCC",S,"$3,222.69 ","$23,631.59 ","$5,201.90 ","$23,631.59 ",20180101
513,DRG,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W CC/MCC",S,"$3,350.73 ","$10,870.48 ","$6,007.55 ","$10,870.48 ",20180101
514,DRG,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROC W/O CC/MCC",S,"$3,376.59 ","$14,254.12 ","$5,863.24 ","$14,254.12 ",20180101
515,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W MCC,S,"$3,169.91 ","$11,959.23 ","$5,935.04 ","$11,959.23 ",20180101
516,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W CC,S,"$3,378.10 ","$16,129.96 ","$6,038.29 ","$16,129.96 ",20180101
517,DRG,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROC W/O CC/MCC,S,"$3,200.99 ","$22,485.74 ","$5,630.83 ","$22,485.74 ",20180101
518,DRG,BACK & NECK PROC EXC SPINAL FUSION W MCC OR DISC DEVICE/NEUROSTIM,S,"$3,649.11 ","$22,704.64 ","$7,368.73 ","$22,704.64 ",20180101
519,DRG,BACK & NECK PROC EXC SPINAL FUSION W CC,S,"$3,392.09 ","$17,857.33 ","$6,160.39 ","$17,857.33 ",20180101
520,DRG,BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,S,"$3,173.85 ","$23,128.71 ","$5,483.53 ","$23,128.71 ",20180101
533,DRG,FRACTURES OF FEMUR W MCC,N,"$2,658.73 ","$5,711.06 ","$4,886.61 ","$5,711.06 ",20180101
534,DRG,FRACTURES OF FEMUR W/O MCC,N,"$3,224.81 ","$5,439.91 ","$5,814.96 ","$5,439.91 ",20180101
535,DRG,FRACTURES OF HIP & PELVIS W MCC,N,"$3,053.29 ","$6,292.71 ","$5,620.08 ","$6,292.71 ",20180101
536,DRG,FRACTURES OF HIP & PELVIS W/O MCC,N,"$2,925.84 ","$4,857.46 ","$5,511.22 ","$4,857.46 ",20180101
537,DRG,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W CC/MCC",N,"$3,023.52 ","$6,126.58 ","$5,069.01 ","$6,126.58 ",20180101
538,DRG,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH W/O CC/MCC",N,"$3,047.38 ","$5,826.59 ","$5,677.54 ","$5,826.59 ",20180101
539,DRG,OSTEOMYELITIS W MCC,N,"$3,076.57 ","$4,183.96 ","$4,738.88 ","$4,183.96 ",20180101
540,DRG,OSTEOMYELITIS W CC,N,"$2,990.93 ","$4,329.57 ","$4,526.09 ","$4,329.57 ",20180101
541,DRG,OSTEOMYELITIS W/O CC/MCC,N,"$2,589.96 ","$3,907.74 ","$4,212.41 ","$3,907.74 ",20180101
542,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W MCC,N,"$3,363.78 ","$6,886.88 ","$5,645.50 ","$6,886.88 ",20180101
543,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W CC,N,"$3,406.70 ","$6,501.45 ","$5,382.71 ","$6,501.45 ",20180101
544,DRG,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIG W/O CC/MCC,N,"$3,550.05 ","$6,340.83 ","$5,833.67 ","$6,340.83 ",20180101
545,DRG,CONNECTIVE TISSUE DISORDERS W MCC,N,"$3,595.65 ","$8,446.68 ","$6,287.72 ","$8,446.68 ",20180101
546,DRG,CONNECTIVE TISSUE DISORDERS W CC,N,"$3,263.58 ","$6,934.22 ","$5,624.49 ","$6,934.22 ",20180101
547,DRG,CONNECTIVE TISSUE DISORDERS W/O CC/MCC,N,"$3,052.65 ","$6,499.38 ","$5,559.93 ","$6,499.38 ",20180101
548,DRG,SEPTIC ARTHRITIS W MCC,N,"$3,126.68 ","$5,210.56 ","$4,584.77 ","$5,210.56 ",20180101
549,DRG,SEPTIC ARTHRITIS W CC,N,"$2,926.50 ","$5,072.18 ","$4,664.58 ","$5,072.18 ",20180101
550,DRG,SEPTIC ARTHRITIS W/O CC/MCC,N,"$2,679.72 ","$5,031.14 ","$4,376.69 ","$5,031.14 ",20180101
551,DRG,MEDICAL BACK PROBLEMS W MCC,N,"$3,001.90 ","$6,744.00 ","$6,026.91 ","$6,744.00 ",20180101
552,DRG,MEDICAL BACK PROBLEMS W/O MCC,N,"$3,411.42 ","$7,031.87 ","$6,469.29 ","$7,031.87 ",20180101
553,DRG,BONE DISEASES & ARTHROPATHIES W MCC,N,"$3,192.56 ","$6,914.42 ","$5,553.52 ","$6,914.42 ",20180101
554,DRG,BONE DISEASES & ARTHROPATHIES W/O MCC,N,"$2,743.27 ","$3,938.39 ","$5,118.87 ","$3,938.39 ",20180101
555,DRG,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W MCC,N,"$2,552.77 ","$5,934.00 ","$4,668.57 ","$5,934.00 ",20180101
556,DRG,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE W/O MCC,N,"$2,438.93 ","$5,061.11 ","$4,250.53 ","$5,061.11 ",20180101
557,DRG,"TENDONITIS, MYOSITIS & BURSITIS W MCC",N,"$2,887.84 ","$5,616.81 ","$4,947.16 ","$5,616.81 ",20180101
558,DRG,"TENDONITIS, MYOSITIS & BURSITIS W/O MCC",N,"$2,622.29 ","$4,815.24 ","$4,364.48 ","$4,815.24 ",20180101
559,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W MCC",N,"$2,364.37 ","$3,754.60 ","$4,352.01 ","$3,754.60 ",20180101
560,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W CC",N,"$2,393.94 ","$3,466.55 ","$4,290.90 ","$3,466.55 ",20180101
561,DRG,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE W/O CC/MCC",N,"$1,976.17 ","$3,309.39 ","$3,790.82 ","$3,309.39 ",20180101
562,DRG,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W MCC",N,"$3,140.13 ","$7,149.05 ","$5,760.00 ","$7,149.05 ",20180101
563,DRG,"FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",N,"$3,457.31 ","$6,568.52 ","$5,822.03 ","$6,568.52 ",20180101
564,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W MCC,N,"$3,041.65 ","$5,753.10 ","$5,206.67 ","$5,753.10 ",20180101
565,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W CC,N,"$3,238.73 ","$5,805.43 ","$5,459.54 ","$5,805.43 ",20180101
566,DRG,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSES W/O CC/MCC,N,"$2,782.19 ","$5,629.00 ","$4,710.76 ","$5,629.00 ",20180101
570,DRG,SKIN DEBRIDEMENT W MCC,S,"$3,293.52 ","$5,549.39 ","$5,177.11 ","$5,549.39 ",20180101
571,DRG,SKIN DEBRIDEMENT W CC,S,"$2,950.69 ","$6,604.05 ","$4,864.97 ","$6,604.05 ",20180101
572,DRG,SKIN DEBRIDEMENT W/O CC/MCC,S,"$2,739.43 ","$7,662.81 ","$4,772.98 ","$7,662.81 ",20180101
573,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W MCC,S,"$3,008.39 ","$6,233.73 ","$5,474.68 ","$6,233.73 ",20180101
574,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W CC,S,"$3,662.39 ","$8,541.61 ","$6,416.27 ","$8,541.61 ",20180101
575,DRG,SKIN GRAFT FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,S,"$3,339.87 ","$8,214.20 ","$5,471.60 ","$8,214.20 ",20180101
576,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W MCC,S,"$3,695.51 ","$11,913.45 ","$7,631.19 ","$11,913.45 ",20180101
577,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W CC,S,"$3,990.63 ","$15,254.15 ","$7,691.49 ","$15,254.15 ",20180101
578,DRG,SKIN GRAFT EXC FOR SKIN ULCER OR CELLULITIS W/O CC/MCC,S,"$4,563.84 ","$23,103.39 ","$8,991.14 ","$23,103.39 ",20180101
579,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W MCC",S,"$3,134.35 ","$7,153.57 ","$5,604.31 ","$7,153.57 ",20180101
580,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W CC",S,"$3,832.08 ","$13,618.39 ","$6,888.76 ","$13,618.39 ",20180101
581,DRG,"OTHER SKIN, SUBCUT TISS & BREAST PROC W/O CC/MCC",S,"$4,808.62 ","$28,838.69 ","$8,969.44 ","$28,838.69 ",20180101
582,DRG,MASTECTOMY FOR MALIGNANCY W CC/MCC,S,"$4,074.37 ","$24,569.55 ","$7,161.37 ","$24,569.55 ",20180101
583,DRG,MASTECTOMY FOR MALIGNANCY W/O CC/MCC,S,"$3,625.30 ","$33,407.31 ","$7,303.38 ","$33,407.31 ",20180101
584,DRG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W CC/MCC",S,"$3,653.03 ","$16,766.61 ","$6,809.39 ","$16,766.61 ",20180101
585,DRG,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES W/O CC/MCC",S,"$3,483.55 ","$29,752.02 ","$7,621.92 ","$29,752.02 ",20180101
592,DRG,SKIN ULCERS W MCC,N,"$2,662.83 ","$3,289.50 ","$4,219.50 ","$3,289.50 ",20180101
593,DRG,SKIN ULCERS W CC,N,"$2,684.85 ","$3,721.08 ","$4,224.34 ","$3,721.08 ",20180101
594,DRG,SKIN ULCERS W/O CC/MCC,N,"$2,356.41 ","$3,326.68 ","$4,120.16 ","$3,326.68 ",20180101
595,DRG,MAJOR SKIN DISORDERS W MCC,N,"$3,190.50 ","$6,084.44 ","$6,309.31 ","$6,084.44 ",20180101
596,DRG,MAJOR SKIN DISORDERS W/O MCC,N,"$3,311.55 ","$4,974.16 ","$6,145.45 ","$4,974.16 ",20180101
597,DRG,MALIGNANT BREAST DISORDERS W MCC,N,"$2,948.65 ","$6,197.33 ","$4,924.36 ","$6,197.33 ",20180101
598,DRG,MALIGNANT BREAST DISORDERS W CC,N,"$3,182.52 ","$5,995.26 ","$5,248.08 ","$5,995.26 ",20180101
599,DRG,MALIGNANT BREAST DISORDERS W/O CC/MCC,N,"$4,362.15 ","$8,069.62 ","$6,432.92 ","$8,069.62 ",20180101
600,DRG,NON-MALIGNANT BREAST DISORDERS W CC/MCC,N,"$2,785.65 ","$5,326.13 ","$4,379.06 ","$5,326.13 ",20180101
601,DRG,NON-MALIGNANT BREAST DISORDERS W/O CC/MCC,N,"$2,880.52 ","$5,207.63 ","$4,655.84 ","$5,207.63 ",20180101
602,DRG,CELLULITIS W MCC,N,"$2,847.56 ","$5,462.44 ","$4,759.22 ","$5,462.44 ",20180101
603,DRG,CELLULITIS W/O MCC,N,"$2,829.93 ","$4,713.17 ","$4,557.02 ","$4,713.17 ",20180101
604,DRG,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W MCC",N,"$3,361.68 ","$7,924.13 ","$5,947.32 ","$7,924.13 ",20180101
605,DRG,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST W/O MCC",N,"$3,670.74 ","$8,457.26 ","$6,280.68 ","$8,457.26 ",20180101
606,DRG,MINOR SKIN DISORDERS W MCC,N,"$3,078.47 ","$5,422.40 ","$5,443.35 ","$5,422.40 ",20180101
607,DRG,MINOR SKIN DISORDERS W/O MCC,N,"$3,343.77 ","$5,214.89 ","$5,626.30 ","$5,214.89 ",20180101
614,DRG,ADRENAL & PITUITARY PROCEDURES W CC/MCC,S,"$3,867.16 ","$19,934.92 ","$7,501.64 ","$19,934.92 ",20180101
615,DRG,ADRENAL & PITUITARY PROCEDURES W/O CC/MCC,S,"$3,542.33 ","$27,923.76 ","$6,865.24 ","$27,923.76 ",20180101
616,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W MCC",S,"$2,684.85 ","$7,946.82 ","$4,669.18 ","$7,946.82 ",20180101
617,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W CC",S,"$2,774.56 ","$8,102.57 ","$4,448.70 ","$8,102.57 ",20180101
618,DRG,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS W/O CC/MCC",S,"$2,636.75 ","$7,413.85 ","$3,737.34 ","$7,413.85 ",20180101
619,DRG,O.R. PROCEDURES FOR OBESITY W MCC,S,"$3,244.78 ","$20,287.59 ","$6,591.80 ","$20,287.59 ",20180101
620,DRG,O.R. PROCEDURES FOR OBESITY W CC,S,"$3,212.96 ","$28,977.33 ","$6,028.04 ","$28,977.33 ",20180101
621,DRG,O.R. PROCEDURES FOR OBESITY W/O CC/MCC,S,"$2,818.54 ","$34,363.53 ","$4,863.99 ","$34,363.53 ",20180101
622,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W MCC",S,"$3,262.59 ","$6,660.99 ","$5,184.35 ","$6,660.99 ",20180101
623,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W CC",S,"$3,481.04 ","$7,489.85 ","$6,032.25 ","$7,489.85 ",20180101
624,DRG,"SKIN GRAFTS & WOUND DEBRID FOR ENDOC, NUTRIT & METAB DIS W/O CC/MCC",S,"$3,705.84 ","$10,515.77 ","$8,720.63 ","$10,515.77 ",20180101
625,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W MCC",S,"$3,184.80 ","$13,914.51 ","$6,209.17 ","$13,914.51 ",20180101
626,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W CC",S,"$3,678.61 ","$22,209.13 ","$6,463.61 ","$22,209.13 ",20180101
627,DRG,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES W/O CC/MCC",S,"$3,214.63 ","$27,785.16 ","$5,296.57 ","$27,785.16 ",20180101
628,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W MCC",S,"$2,958.32 ","$9,718.13 ","$5,254.30 ","$9,718.13 ",20180101
629,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W CC",S,"$3,114.72 ","$9,262.68 ","$5,012.66 ","$9,262.68 ",20180101
630,DRG,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROC W/O CC/MCC",S,"$3,152.21 ","$15,869.41 ","$4,936.01 ","$15,869.41 ",20180101
637,DRG,DIABETES W MCC,N,"$2,952.11 ","$6,391.62 ","$5,278.35 ","$6,391.62 ",20180101
638,DRG,DIABETES W CC,N,"$2,914.11 ","$5,380.91 ","$5,002.82 ","$5,380.91 ",20180101
639,DRG,DIABETES W/O CC/MCC,N,"$2,870.92 ","$5,473.63 ","$4,824.93 ","$5,473.63 ",20180101
640,DRG,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",N,"$2,936.35 ","$6,164.98 ","$4,969.26 ","$6,164.98 ",20180101
641,DRG,"MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",N,"$2,766.57 ","$5,323.55 ","$4,759.04 ","$5,323.55 ",20180101
