Version 3.21 Update - Outpatient Facility,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Item Code,Code Type,Description,Modifier,Service Category Code,Multiple Surgery Indicator,Primary/Pass-Through Indicator,Unit Charge,Base Charge,Unit Type,Inpatient Indicator,Skilled Nursing Facility Indicator,Start Date,End Date,
57250,CPT,POST COLPORRHAPHY RECTOCELE W/WO PERINEORRHAPHY,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
57260,CPT,COMBINED ANTEROPOSTERIOR COLPORRHAPHY,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
57265,CPT,CMBND ANTEROPOST COLPORRHAPHY W/ENTEROCELE RPR,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
57267,CPT,INSJ MESH/PROSTH PELVIC FLOOR DEFECT EACH SITE,,30,,,"$5,814.98",$0.00,1,0,1,20170101,,
57268,CPT,REPAIR ENTEROCELE VAGINAL APPROACH SPX,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57282,CPT,COLPOPEXY VAGINAL EXTRAPERITONEAL APPROACH,,30,,,"$22,757.35",$0.00,1,0,1,20170101,,
57283,CPT,COLPOPEXY VAGINAL INTRAPERITONEAL APPROACH,,30,,,"$22,757.35",$0.00,1,0,1,20170101,,
57284,CPT,PARAVAGINAL DEFECT REPAIR OPEN ABDOMINAL APPR,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
57285,CPT,PARAVAGINAL DEFECT REPAIR VAGINAL APPROACH,,30,,,"$22,757.35",$0.00,1,0,1,20170101,,
57287,CPT,RMVL/REVJ SLING STRESS INCONTINENCE,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57288,CPT,SLING OPERATION STRESS INCONTINENCE,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
57289,CPT,PEREYRA PX W/ANTERIOR COLPORRHAPHY,,30,,,"$22,757.35",$0.00,1,0,1,20170101,,
57291,CPT,CONSTRUCTION ARTIFICIAL VAGINA W/O GRAFT,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57292,CPT,CONSTRUCTION ARTIFICIAL VAGINA W/GRAFT,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
57295,CPT,REVJ/RMVL PROSTHETIC VAGINAL GRAFT VAGINAL APP,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57300,CPT,CLSR RECTOVAGINAL FISTULA VAGINAL/TRANSANAL APPR,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57310,CPT,CLOSURE URETHROVAGINAL FISTULA,,30,,,"$22,757.35",$0.00,1,0,1,20170101,,
57320,CPT,CLOSURE VESICOVAGINAL FISTULA VAGINAL APPROACH,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
57330,CPT,CLSR VESICOVAG FSTL TRANSVESICAL&VAG APPR,,30,,,"$22,757.35",$0.00,1,0,1,20170101,,
57335,CPT,VAGINOPLASTY INTERSEX STATE,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57400,CPT,DILATION VAGINA W/ANESTHESIA OTHER THAN LOCAL,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57410,CPT,PELVIC EXAMINATION W/ANESTHESIA OTHER THAN LOCAL,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57415,CPT,REMOVAL IMPACTED VAG FB SPX W/ANES OTH/THN LOCAL,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57420,CPT,COLPOSCOPY ENTIRE VAGINA W/CERVIX IF PRESENT,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
57421,CPT,COLPOSCOPY ENTIRE VAGINA W/VAGINA/CERVIX BX,,30,,,"$3,927.90",$0.00,1,0,1,20170101,,
57423,CPT,PARAVAGINAL DEFECT REPAIR LAPAROSCOPIC APPROACH,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
57425,CPT,LAPAROSCOPY COLPOPEXY SUSPENSION VAGINAL APEX,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
57426,CPT,REVISION PROSTHETIC VAGINAL GRAFT LAPAROSCOPIC,,30,,,"$22,757.35",$0.00,1,0,1,20170101,,
57452,CPT,COLPOSCOPY CERVIX UPPER/ADJACENT VAGINA,,30,,,$774.38,$0.00,1,0,1,20170101,,
57454,CPT,COLPOSCOPY CERVIX BX CERVIX & ENDOCRV CURRETAGE,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
57455,CPT,COLPOSCOPY CERVIX UPPR/ADJCNT VAGINA W/CERVIX BX,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
57456,CPT,COLPOSCOPY CERVIX ENDOCERVICAL CURETTAGE,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
57460,CPT,COLPOSCOPY CERVIX VAG LOOP ELTRD BX CERVIX,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57461,CPT,COLPOSCOPY CERVIX VAG ELTRD CONIZATION CERVIX,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57500,CPT,BIOPSY CERVIX SINGLE/MULT/EXCISION OF LESION SPX,,30,,,"$3,927.90",$0.00,1,0,1,20170101,,
57505,CPT,ENDOCERVICAL CURETTAGE W/DILATION & CURETTAGE,,30,,,"$3,927.90",$0.00,1,0,1,20170101,,
57510,CPT,CAUTERY CERVIX ELECTRO/THERMAL,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57511,CPT,CAUTERY CERVIX CRYOCAUTERY INITIAL/REPEAT,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
57513,CPT,CAUTERY CERVIX LASER ABLATION,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57520,CPT,CONIZATION CERVIX W/WO D&C RPR KNIFE/LASER,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57522,CPT,CONIZATION CERVIX W/WO D&C RPR ELTRD EXC,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57530,CPT,TRACHELECTOMY CERVICECTOMY AMP CERVIX SPX,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57550,CPT,EXCISION CERVICAL STUMP VAGINAL APPROACH,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57555,CPT,EXC CRV STUMP VAG APPR W/ANT &/POST REPAIR,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
57556,CPT,EXC CRV STUMP VAG APPR W/RPR NTRCL,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
57558,CPT,DILATION & CURETTAGE CERVICAL STUMP,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57700,CPT,CERCLAGE UTERINE CERVIX NONOBSTETRICAL,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57720,CPT,TRACHELORRHAPHY PLSTC RPR UTERINE CERVIX VAG,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
57800,CPT,DILATION CERVICAL CANAL INSTRUMENTAL SPX,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58100,CPT,ENDOMETRIAL BX W/WO ENDOCERVIX BX W/O DILAT SPX,,30,,,$774.38,$0.00,1,0,1,20170101,,
58110,CPT,ENDOMETRIAL BX CONJUNCT W/COLPOSCOPY,,30,,,$767.24,$0.00,1,0,1,20170101,,
58120,CPT,DILATION & CURETTAGE DX&/THER NONOBSTETRIC,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58145,CPT,MYOMECTOMY 1-4 MYOMAS 250 GM/< VAGINAL APPR,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58260,CPT,VAGINAL HYSTERECTOMY UTERUS 250 GM/<,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58262,CPT,VAG HYST 250 GM/< W/RMVL TUBE&/OVARY,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58263,CPT,VAG HYST 250 GM/< W/RMVL TUBE OVARY W/RPR NTRCL,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58270,CPT,VAGINAL HYSTERECTOMY 250 GM/< W/RPR ENTEROCELE,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58290,CPT,VAGINAL HYSTERECTOMY UTERUS > 250 GM,,30,,,"$22,757.35",$0.00,1,0,1,20170101,,
58291,CPT,VAG HYST > 250 GM RMVL TUBE&/OVARY,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58292,CPT,VAG HYST > 250 GM RMVL TUBE&/OVARY W/RPR ENTRCLE,,30,,,"$22,757.35",$0.00,1,0,1,20170101,,
58294,CPT,VAGINAL HYSTERECTOMY >250 GM RPR ENTEROCELE,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58300,CPT,INSERTION INTRAUTERINE DEVICE IUD,,30,,,"$1,439.38",$0.00,1,0,1,20170101,,
58301,CPT,REMOVAL INTRAUTERINE DEVICE IUD,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
58321,CPT,ARTIFICIAL INSEMINATION INTRA-CERVICAL,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
58322,CPT,ARTIFICIAL INSEMINATION INTRA-UTERINE,,30,,,$774.38,$0.00,1,0,1,20170101,,
58323,CPT,SPERM WASHING ARTIFICIAL INSEMINATION,,30,,,$774.38,$0.00,1,0,1,20170101,,
58340,CPT,CATH & SALINE/CONTRAST SONOHYSTER/HYSTEROSALPI,,30,,,"$1,625.94",$0.00,1,0,1,20170101,,
58345,CPT,TRANSCERV FALLOPIAN TUBE CATH W/WO HYSTOSALPING,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58346,CPT,INSERTION HEYMAN CAPSULES CLINICAL BRACHYTHERAPY,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58350,CPT,CHROMOTUBATION OVIDUCT W/MATERIALS,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58353,CPT,ENDOMETRIAL ABLTJ THERMAL W/O HYSTEROSCOPIC GUID,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58356,CPT,ENDOMETRIAL CRYOABLATION W/US & ENDOMETRIAL CR,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58541,CPT,LAPAROSCOPY SUPRACERVICAL HYSTERECTOMY 250 GM/<,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58542,CPT,LAPS SUPRACRV HYSTERECT 250 GM/< RMVL TUBE/OVAR,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58543,CPT,LAPS SUPRACERVICAL HYSTERECTOMY >250,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58544,CPT,LAPS SUPRACRV HYSTEREC >250 G RMVL TUBE/OVARY,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58545,CPT,LAPS MYOMECTOMY EXC 1-4 MYOMAS 250 GM/<,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58546,CPT,LAPS MYOMECTOMY EXC 5/> MYOMAS >250 GRAMS,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58550,CPT,LAPS VAGINAL HYSTERECTOMY UTERUS 250 GM/<,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58552,CPT,LAPS W/VAG HYSTERECT 250 GM/&RMVL TUBE&/OVARIES,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58553,CPT,LAPS W/VAGINAL HYSTERECTOMY > 250 GRAMS,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58554,CPT,LAPS VAGINAL HYSTERECT > 250 GM RMVL TUBE&/OVAR,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58555,CPT,HYSTEROSCOPY DIAGNOSTIC SEPARATE PROCEDURE,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58558,CPT,HYSTEROSCOPY BX ENDOMETRIUM&/POLYPC W/WO D&C,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58559,CPT,HYSTEROSCOPY LYSIS INTRAUTERINE ADHESIONS,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58560,CPT,HYSTEROSCOPY DIV/RESCJ INTRAUTERINE SEPTUM,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58561,CPT,HYSTEROSCOPY REMOVAL LEIOMYOMATA,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58562,CPT,HYSTEROSCOPY REMOVAL IMPACTED FOREIGN BODY,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58563,CPT,HYSTEROSCOPY ENDOMETRIAL ABLATION,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58565,CPT,HYSTEROSCOPY BI TUBE OCCLUSION W/PERM IMPLNTS,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58570,CPT,LAPAROSCOPY W TOTAL HYSTERECTOMY UTERUS 250 GM/<,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58571,CPT,LAPS TOTAL HYSTERECT 250 GM/< W/RMVL TUBE/OVARY,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58572,CPT,LAPAROSCOPY TOTAL HYSTERECTOMY UTERUS >250 GM,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58573,CPT,LAPAROSCOPY TOT HYSTERECTOMY >250 G W/TUBE/OVAR,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58578,CPT,UNLISTED LAPAROSCOPY PROCEDURE UTERUS,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58579,CPT,UNLISTED HYSTEROSCOPY PROCEDURE UTERUS,,30,,,$774.38,$0.00,1,0,1,20170101,,
58600,CPT,LIG/TRNSXJ FLP TUBE ABDL/VAG APPR UNI/BI,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58615,CPT,OCCLUSION FLP TUBE DEV VAG/SUPRAPUBIC APPR,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58660,CPT,LAPAROSCOPY W/LYSIS OF ADHESIONS,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58661,CPT,LAPAROSCOPY W/RMVL ADNEXAL STRUCTURES,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58662,CPT,LAPS FULG/EXC OVARY VISCERA/PERITONEAL SURFACE,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58670,CPT,LAPAROSCOPY FULGURATION OVIDUCTS,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58671,CPT,LAPAROSCOPY W/PLMT OCCLUSION DEVICE OVIDUCTS,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58672,CPT,LAPAROSCOPY FIMBRIOPLASTY,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58673,CPT,LAPAROSCOPY SALPINGOSTOMY,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58674,CPT,LAPS ABLTJ UTERINE FIBROIDS,,30,,,"$23,441.57",$0.00,1,0,1,20170101,,
58679,CPT,UNLISTED LAPAROSCOPY PROCEDURE OVIDUCT/OVARY,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
58770,CPT,SALPINGOSTOMY,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58800,CPT,DRAINAGE OVARIAN CYST UNI/BI SPX VAGINAL APPR,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58805,CPT,DRAINAGE OVARIAN CYST UNI/BI SPX ABDOMINAL,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58820,CPT,DRAINAGE OVARIAN ABSCESS VAGINAL APPR OPEN,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58900,CPT,BIOPSY OVARY UNI/BI SEPARATE PROCEDURE,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
58920,CPT,WEDGE RESCJ/BISCTJ OVARY UNI/BI,,30,,,"$22,757.35",$0.00,1,0,1,20170101,,
58925,CPT,OVARIAN CYSTECTOMY UNI/BI,,30,,,"$17,268.87",$0.00,1,0,1,20170101,,
58970,CPT,FOLLICLE PUNCTURE OOCYTE RETRIEVAL ANY METHOD,,30,,,"$3,927.90",$0.00,1,0,1,20170101,,
58974,CPT,EMBRYO TRANSFER INTRAUTERINE,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
58976,CPT,GAMETE ZYGOTE/EMBRYO FALLOPIAN TRANSFER ANY METH,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
58999,CPT,UNLISTED PX FEMALE GENITAL SYSTEM NONOBSTETRICAL,,30,,,$774.38,$0.00,1,0,1,20170101,,
59000,CPT,AMNIOCENTESIS DIAGNOSIC,,30,,,"$3,927.90",$0.00,1,0,1,20170101,,
59001,CPT,AMNIOCENTESIS THER AMNIOTIC FLUID RDCTJ US GUID,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
59012,CPT,CORDOCENTESIS INTRAUTERINE,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
59015,CPT,CHORIONIC VILLUS SAMPLING,,30,,,"$3,927.90",$0.00,1,0,1,20170101,,
59020,CPT,FETAL CONTRACTION STRESS TEST,,30,,,$774.38,$0.00,1,0,1,20170101,,
59025,CPT,FETAL NONSTRESS TEST,,30,,,$774.38,$0.00,1,0,1,20170101,,
59030,CPT,FETAL SCALP BLOOD SAMPLING,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
59050,CPT,FETAL MONITORING LABOR PHYS WRITTEN REPORT,,30,,,$452.14,$0.00,1,0,1,20170101,,
59051,CPT,FETAL MONITR LABOR PHYS WRTTN REPRT INTERPJ ONLY,,30,,,$347.15,$0.00,1,0,1,20170101,,
59070,CPT,TRANSABDOMINAL AMNIOINFUSION W/ULTRSND GUIDANCE,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
59072,CPT,FETAL UMBILICAL CORD OCCLUSION W/ULTRSND GUIDNCE,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
59074,CPT,FETAL FLUID DRAINAGE W/ULTRASOUND GUIDANCE,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
59076,CPT,FETAL SHUNT PLACEMENT W/ULTRASOUND GUIDANCE,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
59100,CPT,HYSTEROTOMY ABDOMINAL,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59150,CPT,LAPS TX ECTOPIC PREG W/O SALPING&/OOPHORECTOMY,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
59151,CPT,LAPS TX ECTOPIC PREG W/SALPING&/OOPHORECTOMY,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
59160,CPT,CURETTAGE POSTPARTUM,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59200,CPT,INSERTION CERVICAL DILATOR SEPARATE PROCEDURE,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
59300,CPT,EPISIOTOMY/VAG RPR OTH/THN ATTENDING,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59320,CPT,CERCLAGE CERVIX PREGNANCY VAGINAL,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59400,CPT,OB CARE ANTEPARTUM VAG DLVR & POSTPARTUM,,30,,,"$6,522.85",$0.00,1,0,1,20170101,,
59409,CPT,VAGINAL DELIVERY ONLY,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59410,CPT,VAGINAL DELIVERY ONLY W/POSTPARTUM CARE,,30,,,"$3,847.77",$0.00,1,0,1,20170101,,
59412,CPT,EXTERNAL CEPHALIC VERSION W/WO TOCOLYSIS,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59414,CPT,DELIVERY PLACENTA SEPARATE PROCEDURE,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59425,CPT,ANTEPARTUM CARE ONLY 4-6 VISITS,,30,,,$633.12,$0.00,1,0,1,20170101,,
59426,CPT,ANTEPARTUM CARE ONLY 7/> VISITS,,30,,,"$1,167.55",$0.00,1,0,1,20170101,,
59430,CPT,POSTPARTUM CARE ONLY SEPARATE PROCEDURE,,30,,,$340.81,$0.00,1,0,1,20170101,,
59510,CPT,OB ANTEPARTUM CARE CESAREAN DLVR & POSTPARTUM,,30,,,"$7,033.62",$0.00,1,0,1,20170101,,
59515,CPT,CESAREAN DELIVERY ONLY W/POSTPARTUM CARE,,30,,,"$4,449.06",$0.00,1,0,1,20170101,,
59612,CPT,VAGINAL DELIVERY AFTER CESAREAN DELIVERY,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59812,CPT,TX INCOMPLETE ABORTION ANY TRIMESTER SURGICAL,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59820,CPT,TX MISSED ABORTION FIRST TRIMESTER SURGICAL,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59821,CPT,TX MISSED ABORTION SECOND TRIMESTER SURGICAL,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59840,CPT,INDUCED ABORTION DILATION AND CURETTAGE,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59841,CPT,INDUCED ABORTION DILATION & EVACUATION,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59866,CPT,MULTIFETAL PREGNANCY REDUCTION,,30,,,"$1,675.97",$0.00,1,0,1,20170101,,
59870,CPT,UTERINE EVACUATION & CURETTAGE HYDATIDIFORM MOLE,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59871,CPT,REMOVAL CERCLAGE SUTURE UNDER ANESTHESIA,,30,,,"$9,951.13",$0.00,1,0,1,20170101,,
59897,CPT,UNLISTED FETAL INVASIVE PX W/ULTRASOUND,,30,,,$774.38,$0.00,1,0,1,20170101,,
59898,CPT,UNLISTED LAPAROSCOPY PX MATERNITY CARE&DELIVERY,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
59899,CPT,UNLISTED PROCEDURE MATERNITY CARE & DELIVERY,,30,,,$774.38,$0.00,1,0,1,20170101,,
60000,CPT,I&D THYROGLOSSAL DUCT CYST INFECTED,,30,,,"$5,775.13",$0.00,1,0,1,20170101,,
60100,CPT,BIOPSY THYROID PERCUTANEOUS CORE NEEDLE,,30,,,"$3,166.64",$0.00,1,0,1,20170101,,
60200,CPT,EXC CYST/ADENOMA THYROID/TRANSECTION ISTHMUS,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
60210,CPT,PRTL THYROID LOBECTOMY UNI W/WO ISTHMUSECTOMY,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
60212,CPT,PRTL THYROID LOBEC UNI W/CONTRATLAT STOT LOBEC,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
60220,CPT,TOTAL THYROID LOBECTOMY UNI W/WO ISTHMUSECTOMY,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
60225,CPT,TOTAL THYROID LOBEC UNI W/CONTRALAT STOT LOBEC,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
60240,CPT,THYROIDECTOMY TOTAL/COMPLETE,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
60252,CPT,THYROIDECTOMY TOTAL/SUBTOTAL LMTD NECK DISSECT,,30,,,"$19,074.94",$0.00,1,0,1,20170101,,
60260,CPT,THYROIDECTOMY RMVL REMAINING TISS FLWG PRTL RMVL,,30,,,"$19,074.94",$0.00,1,0,1,20170101,,
60271,CPT,THYROIDECTOMY SUBSTERNAL CERVICAL APPROACH,,30,,,"$19,074.94",$0.00,1,0,1,20170101,,
60280,CPT,EXCISION THYROGLOSSAL DUCT CYST/SINUS,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
60281,CPT,EXCISION THYROGLOSSAL DUCT CYST/SINUS RECURRENT,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
60300,CPT,ASPIRATION AND/OR INJECTION THYROID CYST,,30,,,"$3,166.64",$0.00,1,0,1,20170101,,
60500,CPT,PARATHYROIDECTOMY/EXPLORATION PARATHYROIDS,,30,,,"$19,074.94",$0.00,1,0,1,20170101,,
60502,CPT,PARATHYROIDECTOMY/EXPLOR PARATHYROIDS RE-EXPLOR,,30,,,"$19,074.94",$0.00,1,0,1,20170101,,
60512,CPT,PARATHYROID AUTOTRANSPLANTATION ADD-ON,,30,,,"$7,120.01",$0.00,1,0,1,20170101,,
60520,CPT,THYMECTOMY PRTL/TOT TRANSCERVICAL APPR SPX,,30,,,"$19,074.94",$0.00,1,0,1,20170101,,
60659,CPT,UNLISTED LAPAROSCOPY PROCEDURE ENDOCRINE SYSTEM,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
60699,CPT,UNLISTED PROCEDURE ENDOCRINE SYSTEM,,30,,,"$17,904.54",$0.00,1,0,1,20170101,,
61000,CPT,SUBDURAL TAP FONTANELLE/SUTUR INFANT UNI/BI INIT,,30,,,"$2,707.84",$0.00,1,0,1,20170101,,
61001,CPT,SUBDURAL TAP FONTANELLE/SUTUR INFANT UNI/BI SBSQ,,30,,,"$2,707.84",$0.00,1,0,1,20170101,,
61020,CPT,VENTRICULAR PUNCTURE PREVIOUS BURR HOLE W/O NJX,,30,,,"$3,974.48",$0.00,1,0,1,20170101,,
61026,CPT,VENTRICULAR PUNCTURE PREVIOUS BURR HOLE W/INJ,,30,,,"$2,707.84",$0.00,1,0,1,20170101,,
61050,CPT,CISTERNAL/LATERAL C1-C2 PUNCTURE W/O INJ SPX,,30,,,$994.09,$0.00,1,0,1,20170101,,
61055,CPT,CISTERNAL/LATERAL C1-C2 PUNCTURE W/INJECTION,,30,,,$994.09,$0.00,1,0,1,20170101,,
61070,CPT,PUNCTURE SHUNT TUBE/RESERVOIR ASPIRATION/INJ PX,,30,,,"$2,796.28",$0.00,1,0,1,20170101,,
61215,CPT,INSJ SUBQ RSVR PUMP/INFUSION SYSTEM VENTRIC CATH,,30,,,"$19,126.41",$0.00,1,0,1,20170101,,
61330,CPT,DECOMPRESSION ORBIT ONLY TRANSCRANIAL APPROACH,,30,,,"$11,007.27",$0.00,1,0,1,20170101,,
61623,CPT,EVASC TEMP BALLOON ARTL OCCLUSION HEAD/NECK,,30,,,"$20,653.00",$0.00,1,0,1,20170101,,
61626,CPT,TCAT PERMANT OCCLUSION/EMBOLIZATION PRQ NON-CNS,,30,,,"$20,653.00",$0.00,1,0,1,20170101,,
61640,CPT,BALLOON DILAT INTRACRANIAL VASOSPASM PRQ INITIAL,,30,,,"$2,611.96",$0.00,1,0,1,20170101,,
61720,CPT,CRTJ LES STRTCTC BURR GLOBUS PALLIDUS/THALAMUS,,30,,,"$19,126.41",$0.00,1,0,1,20170101,,
61770,CPT,STRTCTC LOCLZJ INSJ CATH/PRB PLMT RADJ SRC,,30,,,"$19,126.41",$0.00,1,0,1,20170101,,
61781,CPT,STRTCTC CPTR ASSTD PX CRANIAL INTRADURAL,,30,,,"$2,547.18",$0.00,1,0,1,20170101,,
61782,CPT,STRTCTC CPTR ASSTD PX EXTRADURAL CRANIAL,,30,,,"$2,851.58",$0.00,1,0,1,20170101,,
61783,CPT,STEREOTACTIC COMPUTER ASSISTED PX SPINAL,,30,,,"$1,236.64",$0.00,1,0,1,20170101,,
61790,CPT,CREATE LESION STRTCTC PRQ NEUROLYTIC GASSERIAN,,30,,,"$8,303.45",$0.00,1,0,1,20170101,,
61791,CPT,CREATE LES STRTCTC PRQ NEUROLYTIC TRIGEMINAL TRC,,30,,,"$8,303.45",$0.00,1,0,1,20170101,,
61796,CPT,STEREOTACTIC RADIOSURGERY 1 SIMPLE CRANIAL LES,,30,,,"$14,026.74",$0.00,1,0,1,20170101,,
61797,CPT,STRTCTC RADIOSURGERY EA ADDL CRANIAL LES SIMPLE,,30,,,"$4,639.87",$0.00,1,0,1,20170101,,
61798,CPT,STEREOTACTIC RADIOSURGERY 1 COMPLEX CRANIAL LES,,30,,,"$15,527.47",$0.00,1,0,1,20170101,,
61799,CPT,STRTCTC RADIOSURGERY EA ADDL CRANIAL LES COMPLEX,,30,,,"$5,814.37",$0.00,1,0,1,20170101,,
